star_id,period,radius,tdur,rhostar,rstar,mstar,npl,mass
35423,1.52208126,1.39143335,0.0975372175,1.0,1.0,1.0,2,1.4943427940687766
35423,2.30627274,1.09809103,0.08537191,1.0,1.0,1.0,2,1.6253850861272894
35466,7.50586465,2.59457207,0.0561991475,1.0,1.0,1.0,2,7.77437667063956
35466,10.4632659,4.54094607,0.08196175374999999,1.0,1.0,1.0,2,17.85886290998794
35536,2.97822653,1.46027397,0.06311655375,1.0,1.0,1.0,2,1.699686872233951
35536,6.88005405,1.6378576,0.14231996291666668,1.0,1.0,1.0,2,5.472264823971386
35704,9.64660063,1.73843183,0.18178346083333333,1.0,1.0,1.0,4,4.187353446541197
35704,39.8556916,3.61485084,0.3024963679166667,1.0,1.0,1.0,4,14.53551191178131
35704,56.34446,3.46068483,0.24706051333333334,1.0,1.0,1.0,4,10.868204974699438
35704,151.424279,7.04626232,0.47671426666666666,1.0,1.0,1.0,4,50.7576285054965
35928,0.793068794,1.2775017,0.08104754666666666,1.0,1.0,1.0,4,1.8621217238701278
35928,1.19034862,1.40755173,0.08687079041666666,1.0,1.0,1.0,4,1.9348453465472941
35928,5.1907471,3.98113489,0.13586479166666668,1.0,1.0,1.0,4,15.872980306696803
35928,16.1711153,4.32054836,0.15532189541666666,1.0,1.0,1.0,4,18.286706642710612
36011,7.69133547,4.34749198,0.14829377875,1.0,1.0,1.0,2,18.050536852079592
36011,45.5187255,10.1833461,0.3340526829166666,1.0,1.0,1.0,2,69.45797444532693
36131,27.7396532,1.81022718,0.15271302666666667,1.0,1.0,1.0,2,6.771404723068812
36131,58.8257145,2.44481758,0.31744750375,1.0,1.0,1.0,2,5.056185633715007
36152,0.339911435,0.869295287,0.06378855125,1.0,1.0,1.0,6,0.40288026768339014
36152,1.4912557,1.74088397,0.10010080541666666,1.0,1.0,1.0,6,4.42211229412751
36152,3.5425654,1.97453944,0.13318169083333334,1.0,1.0,1.0,6,7.115601979826234
36152,4.80726038,1.63847194,0.14600798583333333,1.0,1.0,1.0,6,4.7474160049979925
36152,7.77900626,1.63100835,0.12924975,1.0,1.0,1.0,6,4.805983648115211
36152,32.3440352,2.62025559,0.26830444875,1.0,1.0,1.0,6,6.0364295590793065
36193,0.567489884,0.738308967,0.05277708041666667,1.0,1.0,1.0,2,0.3458836039690518
36193,1.09455685,0.725870362,0.02628661308333333,1.0,1.0,1.0,2,0.3964620899980567
36476,0.652352764,1.98763735,0.07252881083333333,1.0,1.0,1.0,4,7.788834520187395
36476,1.39519104,2.11530808,0.08170398875,1.0,1.0,1.0,4,7.840566330387619
36476,2.10382296,3.11330715,0.09037088375,1.0,1.0,1.0,4,12.621790366584182
36476,4.81693828,5.01113062,0.12222483166666666,1.0,1.0,1.0,4,7.795613002121513
36644,9.89362929,2.16365764,0.16330446125,1.0,1.0,1.0,2,6.312832175915952
36644,20.7952333,2.15880231,0.13802251875000002,1.0,1.0,1.0,2,6.199008662768189
36653,3.57576986,1.21717308,0.12556433458333333,1.0,1.0,1.0,2,2.0426562730888573
36653,40.2637471,2.09225978,0.19283487124999998,1.0,1.0,1.0,2,5.6033468724226925
36932,6.09389831,1.29609089,0.029514304291666668,1.0,1.0,1.0,2,2.250228424284268
36932,33.387519,1.28028899,0.24670759208333334,1.0,1.0,1.0,2,2.3759735193197455
37099,2.25448023,1.50541925,0.05445564125,1.0,1.0,1.0,2,3.7917773533088175
37099,13.0108535,1.09906558,0.17011277875,1.0,1.0,1.0,2,1.3491820964658787
37249,5.14902641,1.20308216,0.14980352083333334,1.0,1.0,1.0,2,1.8546106213269706
37249,6.99919994,1.40335861,0.07726338458333333,1.0,1.0,1.0,2,2.018098310754966
37261,5.50147869,1.73344384,0.11829336,1.0,1.0,1.0,4,4.9545524664678435
37261,9.09299769,3.89488711,0.11395661291666666,1.0,1.0,1.0,4,15.986913415067976
37261,40.7826842,9.61383196,0.3200570675,1.0,1.0,1.0,4,81.81728241561599
37261,136.188162,13.3846621,0.36635567583333334,1.0,1.0,1.0,4,210.85754700823477
37386,3.33847324,2.60627821,0.11273119333333333,1.0,1.0,1.0,3,9.49695897173606
37386,6.36334704,1.9738585,0.09125776083333333,1.0,1.0,1.0,3,6.690231481172652
37386,44.4270276,1.87402183,0.30859344208333334,1.0,1.0,1.0,3,6.346624508450796
37450,2.00377395,1.11014359,0.10938815416666665,1.0,1.0,1.0,2,0.2119442284149212
37450,3.97189357,0.975219465,0.11452761708333332,1.0,1.0,1.0,2,0.9876342063542065
37755,6.76309386,2.28983584,0.13423608875,1.0,1.0,1.0,2,7.524107628248971
37755,58.8886133,5.01365042,0.3325424620833333,1.0,1.0,1.0,2,30.420699635439668
37945,8.95400429,1.99019173,0.16963876375,1.0,1.0,1.0,2,6.192243254467767
37945,38.8937878,2.89504854,0.13467898625,1.0,1.0,1.0,2,5.540524969611663
38123,5.87092444,1.1447636,0.15425374958333335,1.0,1.0,1.0,2,1.6065041561807685
38123,14.3298622,2.46189926,0.14738571250000002,1.0,1.0,1.0,2,6.205532364880437
38199,2.83943768,3.16787887,0.11601042125,1.0,1.0,1.0,3,10.6057475676606
38199,6.66869981,5.24573447,0.14995492875,1.0,1.0,1.0,3,23.294803163953226
38199,16.0379174,6.0284561,0.2075644175,1.0,1.0,1.0,3,31.617796310877882
38337,2.0454839,1.6754171,0.10732512791666667,1.0,1.0,1.0,3,5.080634216954714
38337,3.70836034,2.71240437,0.13543165916666666,1.0,1.0,1.0,3,8.597259251395355
38337,6.81404852,4.10942638,0.1635734125,1.0,1.0,1.0,3,21.84099539993931
38347,1.96119391,2.1770855,0.09336250333333333,1.0,1.0,1.0,3,7.529418388536746
38347,3.20969923,2.50955559,0.11585621624999999,1.0,1.0,1.0,3,8.258859606902888
38347,4.95977446,3.40849877,0.15024810708333333,1.0,1.0,1.0,3,9.038968073881822
38629,0.436655488,1.21047779,0.0297045675,1.0,1.0,1.0,2,2.5537509463648167
38629,0.619101536,1.37146091,0.06612980791666666,1.0,1.0,1.0,2,2.143996922273477
38789,6.35219146,2.06322618,0.11546336666666666,1.0,1.0,1.0,2,6.451280088594024
38789,11.2237807,1.56522426,0.07784363625,1.0,1.0,1.0,2,6.4747621601868035
38925,6.32166873,2.60854702,0.10700251958333333,1.0,1.0,1.0,2,7.879904914324254
38925,39.3341186,3.96012681,0.23247594833333332,1.0,1.0,1.0,2,17.215228532612876
38939,24.6513483,2.5897195,0.2263042816666667,1.0,1.0,1.0,2,5.355271571468617
38939,52.7798482,4.47180424,0.31280631291666666,1.0,1.0,1.0,2,19.723082873136057
38960,0.69812027,1.41267296,0.07727467875,1.0,1.0,1.0,2,3.1620197639420997
38960,1.9402867,1.28999406,0.10184713625000001,1.0,1.0,1.0,2,2.2531434315872847
39158,5.20529729,2.26085317,0.09104799083333333,1.0,1.0,1.0,5,7.761066569518956
39158,10.3946304,3.04417865,0.18609670749999999,1.0,1.0,1.0,5,8.060163309422563
39158,19.697158,3.23346948,0.218210655,1.0,1.0,1.0,5,9.447110182823685
39158,37.5927507,3.17030945,0.2816546441666667,1.0,1.0,1.0,5,4.740302678717617
39158,92.6728293,4.97083257,0.38817043083333336,1.0,1.0,1.0,5,23.912408882411576
39403,0.345451063,0.914341906,0.06402646625,1.0,1.0,1.0,2,0.8116175094763449
39403,0.622541798,0.995918143,0.07000392791666667,1.0,1.0,1.0,2,0.7173612379782941
39427,0.369087597,1.03925484,0.06494826916666667,1.0,1.0,1.0,3,1.1934244521016977
39427,0.697621428,1.01987225,0.07796286958333333,1.0,1.0,1.0,3,1.1072835165823052
39427,2.64940677,1.19105023,0.12029172958333334,1.0,1.0,1.0,3,1.5508466313358
39451,1.86777219,3.04438597,0.10931030458333334,1.0,1.0,1.0,2,10.915452857633916
39451,3.47702601,4.10843076,0.13292978125000002,1.0,1.0,1.0,2,19.285498769921006
39640,3.48982038,2.51846255,0.06269077375,1.0,1.0,1.0,2,8.158436876765403
39640,7.47656625,2.58241239,0.15045445500000001,1.0,1.0,1.0,2,6.718345842079079
39900,2.58802304,1.61153831,0.1198559275,1.0,1.0,1.0,3,4.722989995387112
39900,5.20933632,1.97744483,0.14816051,1.0,1.0,1.0,3,4.797058605940434
39900,13.949583,1.92926687,0.09412534500000001,1.0,1.0,1.0,3,7.29814978658999
40195,1.19128721,2.97655537,0.08864459833333332,1.0,1.0,1.0,2,12.13644291725611
40195,11.195227,1.170353,0.13345480791666667,1.0,1.0,1.0,2,2.163007283275396
40297,9.30905084,2.52604561,0.11231814125,1.0,1.0,1.0,2,6.801450111851174
40297,47.1848338,4.04035969,0.2792050383333333,1.0,1.0,1.0,2,18.58933975882931
40385,4.99950493,2.18758147,0.14398219583333333,1.0,1.0,1.0,4,8.144841581422604
40385,12.8144725,2.95822043,0.10818540958333334,1.0,1.0,1.0,4,8.855552726996818
40385,23.6063937,3.32241254,0.2295960525,1.0,1.0,1.0,4,14.555703485015275
40385,69.875702,2.33377911,0.14675376833333334,1.0,1.0,1.0,4,5.00563986399378
40458,9.90048633,2.49535071,0.16816861125000002,1.0,1.0,1.0,2,6.560662637421261
40458,17.4516065,3.8885238,0.14453163416666667,1.0,1.0,1.0,2,15.53195472748311
40506,3.07363944,1.98334389,0.12724269375,1.0,1.0,1.0,3,9.370673516094877
40506,5.84339713,1.70650629,0.13773459375,1.0,1.0,1.0,3,5.327326231404312
40506,10.6181213,1.77972004,0.042217943333333334,1.0,1.0,1.0,3,8.01589370497691
40791,4.93059205,2.53686494,0.1124931175,1.0,1.0,1.0,4,7.369714196538155
40791,6.66872168,4.12496447,0.16760151041666668,1.0,1.0,1.0,4,17.097916612860573
40791,14.7207329,3.0954878,0.09412985166666667,1.0,1.0,1.0,4,6.92607659433089
40791,21.624513,6.25166831,0.250382915,1.0,1.0,1.0,4,33.249541895519634
41313,8.45203943,2.23201894,0.17276665041666664,1.0,1.0,1.0,2,6.652706356837159
41313,89.005674,1.81662268,0.31997737958333333,1.0,1.0,1.0,2,6.462387254183431
41437,4.50050077,1.27953505,0.14159829458333334,1.0,1.0,1.0,2,2.461710029931873
41437,10.3565037,1.57179682,0.1774673516666667,1.0,1.0,1.0,2,4.541796879185471
41536,3.50900843,1.98892523,0.12992708791666666,1.0,1.0,1.0,2,8.364096086093955
41536,5.18530034,1.49066251,0.0999637325,1.0,1.0,1.0,2,3.2724140995321824
41594,4.16916172,1.3531175,0.13981449708333335,1.0,1.0,1.0,5,2.729102322406394
41594,10.8926997,2.07042122,0.19245257333333332,1.0,1.0,1.0,5,6.720158908760521
41594,18.3144099,3.81172421,0.22657216375,1.0,1.0,1.0,5,17.091477451296207
41594,29.5589951,4.86159567,0.18077885916666667,1.0,1.0,1.0,5,23.063226605938652
41594,213.110973,6.64704195,0.5420812375,1.0,1.0,1.0,5,44.997640621112595
41642,19.9542227,2.06033812,0.17384699166666664,1.0,1.0,1.0,3,2.7754501510761034
41642,42.3360897,2.40743753,0.20143142958333335,1.0,1.0,1.0,3,5.171197929804114
41642,81.8501164,2.58101657,0.33852175625,1.0,1.0,1.0,3,5.269116575498394
41841,2.2079412,0.982179292,0.09478584625000001,1.0,1.0,1.0,2,0.9632540429533063
41841,9.19533287,1.61479343,0.08259169416666666,1.0,1.0,1.0,2,4.028461594670302
42108,3.86031166,5.91948368,0.11446364291666666,1.0,1.0,1.0,3,14.261186195890195
42108,14.9225956,11.0433422,0.23257993416666667,1.0,1.0,1.0,3,124.00693643729774
42108,38.4343964,9.26449808,0.30803135708333335,1.0,1.0,1.0,3,75.53042218207548
42186,6.17792152,1.82761993,0.13381726583333334,1.0,1.0,1.0,2,5.6299889136711645
42186,8.20937395,2.16253357,0.1694102495833333,1.0,1.0,1.0,2,7.039155193236313
42647,1.89810065,2.2678368,0.06375266291666666,1.0,1.0,1.0,2,9.450185307665325
42647,4.23866139,2.45494767,0.08178157375,1.0,1.0,1.0,2,7.737220164927486
42770,5.77968688,2.53912738,0.15379409541666667,1.0,1.0,1.0,3,7.801080120042612
42770,24.0721953,2.83623242,0.23239864041666666,1.0,1.0,1.0,3,5.631382503700247
42770,56.189678,1.54379887,0.22963776833333335,1.0,1.0,1.0,3,5.17702588281143
42892,10.3522321,2.36814377,0.04631284291666667,1.0,1.0,1.0,2,6.354398182303116
42892,20.5865809,2.00645189,0.2372139491666667,1.0,1.0,1.0,2,5.347007021863796
43018,5.65299639,1.49769997,0.11953668125,1.0,1.0,1.0,2,4.367203526834467
43018,47.6706469,3.84475183,0.31963248083333334,1.0,1.0,1.0,2,15.69144707991024
43553,12.3777298,1.22952347,0.14263332083333333,1.0,1.0,1.0,2,1.763198449976492
43553,16.9754399,2.05361749,0.19968339791666667,1.0,1.0,1.0,2,6.353817610377136
43745,2.14176895,2.22089208,0.09667342333333334,1.0,1.0,1.0,5,10.145611226070468
43745,3.78771077,2.93417835,0.13747323,1.0,1.0,1.0,5,9.436847601017396
43745,6.17616464,2.06282263,0.15600772916666666,1.0,1.0,1.0,5,7.358775120130697
43745,24.5376486,4.20716598,0.25088748791666665,1.0,1.0,1.0,5,17.55606454758022
43745,45.058636,3.35029691,0.22657179291666665,1.0,1.0,1.0,5,9.339431901327636
43826,4.86279902,1.56838853,0.13977707208333334,1.0,1.0,1.0,2,4.628564014501177
43826,7.58686839,1.56571607,0.16906557416666668,1.0,1.0,1.0,2,3.4949057562229147
44204,2.93207182,4.73751762,0.11924425541666667,1.0,1.0,1.0,2,23.73916944080717
44204,39.4489516,8.4877679,0.15427783250000002,1.0,1.0,1.0,2,62.07870830665869
44297,5.9760978,2.30185691,0.14112602666666665,1.0,1.0,1.0,2,7.504284436795066
44297,10.4932226,2.19511797,0.1916344575,1.0,1.0,1.0,2,6.5149678479023745
44415,2.85758571,2.41206792,0.12339514374999999,1.0,1.0,1.0,6,8.260937541146609
44415,6.20642223,2.02443712,0.09054701458333332,1.0,1.0,1.0,6,6.689691550642614
44415,11.093275,2.16593504,0.17054622416666665,1.0,1.0,1.0,6,6.476983565869194
44415,21.660849,3.5725347,0.22962533833333332,1.0,1.0,1.0,6,14.450074461941217
44415,43.2008461,1.91450177,0.30463736916666667,1.0,1.0,1.0,6,7.036496571293119
44415,95.027672,4.62387358,0.15452768083333332,1.0,1.0,1.0,6,21.336148090741425
44777,29.6480563,2.18016383,0.26198808583333333,1.0,1.0,1.0,2,6.062566675913053
44777,84.0729191,3.29155821,0.12324128041666667,1.0,1.0,1.0,2,10.374905677797813
44780,0.209773249,1.08618396,0.05258371208333334,1.0,1.0,1.0,2,1.1245656846824077
44780,0.396444397,1.71778522,0.05148547333333334,1.0,1.0,1.0,2,6.222350830831397
44835,3.62487912,2.13414882,0.12546115791666665,1.0,1.0,1.0,3,8.217408815286493
44835,26.2719047,1.70696532,0.188675445,1.0,1.0,1.0,3,6.375236412931494
44835,162.226318,2.55233865,0.13294667000000002,1.0,1.0,1.0,3,4.85374655167773
44912,4.27471346,1.23296724,0.12429545916666666,1.0,1.0,1.0,2,1.1625229533251005
44912,8.78480895,1.36013835,0.15900852541666669,1.0,1.0,1.0,2,2.6181445968505037
45007,11.6259003,0.702934105,0.1041136675,1.0,1.0,1.0,2,0.37960882362227977
45007,18.1870911,0.751109956,0.20170670208333333,1.0,1.0,1.0,2,0.5944781228838187
45017,1.08836111,2.3117858,0.07470509625,1.0,1.0,1.0,2,10.607329171555259
45017,1.9584374,1.90119511,0.09384993708333333,1.0,1.0,1.0,2,6.837624893379385
45288,27.9496127,0.991036678,0.2624538633333333,1.0,1.0,1.0,2,1.3932639306473178
45288,71.7750572,0.899968395,0.22947407333333333,1.0,1.0,1.0,2,0.7034846199993834
45480,15.6656774,2.54441948,0.21863895958333335,1.0,1.0,1.0,2,6.203120601731028
45480,27.451328,2.23020939,0.26227550958333334,1.0,1.0,1.0,2,6.139172020980061
45509,12.0584834,2.57026546,0.20051751041666666,1.0,1.0,1.0,3,6.670591394970959
45509,22.9993473,1.85737999,0.07042362875000001,1.0,1.0,1.0,3,6.664029067907316
45509,39.074586,1.46202973,0.28551054708333334,1.0,1.0,1.0,3,2.6626650515165355
45853,26.1520768,2.3601905,0.2522582475,1.0,1.0,1.0,3,5.274201076569262
45853,35.8260409,1.95977922,0.12442265916666667,1.0,1.0,1.0,3,6.0928769421530395
45853,68.0231567,3.55892751,0.1517968225,1.0,1.0,1.0,3,9.60556705260695
45892,2.26261518,0.890427932,0.10144916250000001,1.0,1.0,1.0,3,0.7399769022898632
45892,4.14807746,1.48483051,0.13662080499999998,1.0,1.0,1.0,3,4.084595924186543
45892,6.74717984,1.11505586,0.14632264916666668,1.0,1.0,1.0,3,0.9912063808062427
46110,8.13906464,2.07540367,0.17409197541666666,1.0,1.0,1.0,2,5.47869967803871
46110,56.911457,2.46838975,0.24909156166666668,1.0,1.0,1.0,2,5.2595215323539275
46270,1.81859014,2.06080274,0.10714216250000001,1.0,1.0,1.0,4,6.218956679105544
46270,2.54187138,3.12825913,0.11726310958333334,1.0,1.0,1.0,4,10.418005270273664
46270,4.29503453,1.72441887,0.13912680708333333,1.0,1.0,1.0,4,5.18248087340244
46270,5.598692,1.88455319,0.14717413333333332,1.0,1.0,1.0,4,7.89055757480536
46523,14.1827852,3.76411707,0.18465322333333334,1.0,1.0,1.0,3,12.96494631831253
46523,21.7976165,5.73078602,0.092862065,1.0,1.0,1.0,3,30.276423646677106
46523,36.4108573,4.1908855,0.2174746508333333,1.0,1.0,1.0,3,28.990004498439273
46558,8.89670594,2.52157694,0.18106263666666667,1.0,1.0,1.0,3,7.077071960283319
46558,14.4370041,3.98886367,0.21424154333333334,1.0,1.0,1.0,3,17.135702652326525
46558,78.2780143,5.16350014,0.3484807475,1.0,1.0,1.0,3,19.58345967489992
46678,30.0269224,2.01748351,0.17499385166666667,1.0,1.0,1.0,2,5.322898240940043
46678,60.6570688,2.19968924,0.32616385333333336,1.0,1.0,1.0,2,4.7257666757230705
46701,3.15128322,1.86609511,0.11220625916666667,1.0,1.0,1.0,2,5.440367482315665
46701,46.6214991,2.83991093,0.22686525000000002,1.0,1.0,1.0,2,5.878450457280126
46854,3.38114386,2.56932944,0.10767750999999999,1.0,1.0,1.0,3,8.41334799650085
46854,5.65510281,3.01491643,0.14814261208333332,1.0,1.0,1.0,3,9.326354089108055
46854,10.2948391,1.68499777,0.18814867625,1.0,1.0,1.0,3,4.590618304986537
46929,1.26633347,1.6248461,0.07625119583333333,1.0,1.0,1.0,2,4.6464506846725335
46929,55.4702324,3.92894262,0.24793556375,1.0,1.0,1.0,2,20.1845554706726
46997,3.93511712,1.01879675,0.13637983291666667,1.0,1.0,1.0,2,1.0243673704088492
46997,92.8625556,1.65446193,0.31654130541666664,1.0,1.0,1.0,2,5.519468290389504
47151,0.576123754,1.44558882,0.07202842333333333,1.0,1.0,1.0,4,3.643932014157117
47151,1.37242958,1.38421432,0.09605201791666666,1.0,1.0,1.0,4,2.6747548046376357
47151,5.96527105,1.77538872,0.07835458916666667,1.0,1.0,1.0,4,6.508868689441281
47151,9.94023,2.38832422,0.13633426125,1.0,1.0,1.0,4,7.068214996458188
47250,1.99693023,2.45081571,0.1108683225,1.0,1.0,1.0,2,9.23932795399449
47250,3.80302992,2.85872581,0.13583060416666667,1.0,1.0,1.0,2,8.985503162540212
47291,13.0854653,1.61348685,0.20285918083333332,1.0,1.0,1.0,2,3.9476668329742646
47291,46.3849739,2.47924477,0.30577491416666663,1.0,1.0,1.0,2,5.880923464435135
47491,3.38908193,1.03416489,0.12574430375,1.0,1.0,1.0,2,0.9509953218205216
47491,18.7271126,1.2427298,0.22661692958333335,1.0,1.0,1.0,2,1.420760510698369
47532,3.55148724,3.06626397,0.1295754525,1.0,1.0,1.0,2,9.20755118173792
47532,5.79805375,2.22259801,0.049332094166666667,1.0,1.0,1.0,2,6.66254006758181
47536,3.74036151,3.16690958,0.12547930958333334,1.0,1.0,1.0,2,13.594966563393353
47536,8.7313425,2.74456308,0.15575603000000002,1.0,1.0,1.0,2,7.09455836544073
47711,5.88641014,2.61106045,0.14473653083333335,1.0,1.0,1.0,3,7.343002197114961
47711,18.6014355,3.03729316,0.18062760541666667,1.0,1.0,1.0,3,7.004578959633329
47711,40.4876178,3.30249674,0.2691049466666667,1.0,1.0,1.0,3,15.90007002933875
48048,7.60443938,2.39511409,0.16843347791666666,1.0,1.0,1.0,3,7.63658675779366
48048,31.6842299,1.94740242,0.12633168416666665,1.0,1.0,1.0,3,5.49320949453182
48048,168.18695,2.13198939,0.37833521541666665,1.0,1.0,1.0,3,4.845532855438122
48066,10.848039,3.01596217,0.1802692225,1.0,1.0,1.0,6,9.441897025503476
48066,20.2098384,3.62542727,0.22655612916666668,1.0,1.0,1.0,6,10.550332883415006
48066,28.5753441,3.81730898,0.23773669916666665,1.0,1.0,1.0,6,11.507855383237345
48066,54.4619092,2.5782809,0.32807226041666665,1.0,1.0,1.0,6,5.078169500233647
48066,183.427502,2.11924315,0.39834900666666667,1.0,1.0,1.0,6,5.458053638207046
48066,369.26213,3.43308352,0.2958003625,1.0,1.0,1.0,6,6.76929865933376
48114,0.679710965,0.986217592,0.07509813750000001,1.0,1.0,1.0,2,0.9973096187529453
48114,4.2360085,1.30262104,0.13554982833333332,1.0,1.0,1.0,2,2.1302090010348174
48123,20.3804741,3.12340217,0.19945976958333334,1.0,1.0,1.0,2,8.911269560353194
48123,31.7267524,3.52274759,0.279778175,1.0,1.0,1.0,2,10.049798039391
48124,9.04126888,3.20987276,0.18046509541666667,1.0,1.0,1.0,2,8.257452843788869
48124,17.2868031,2.32326267,0.15986203458333334,1.0,1.0,1.0,2,6.074129474667774
48387,15.3718415,3.25460908,0.17639266208333335,1.0,1.0,1.0,2,7.062662605821524
48387,37.8941797,8.94145123,0.2882751783333333,1.0,1.0,1.0,2,58.67760119684485
48748,6.78330885,1.33672032,0.14562556083333333,1.0,1.0,1.0,3,2.099020076200893
48748,10.5467871,1.4150817,0.19033617625,1.0,1.0,1.0,3,3.3241332362214444
48748,24.7404169,1.75733375,0.21178781624999998,1.0,1.0,1.0,3,4.343938241898517
48952,4.54434191,1.16583478,0.08336945458333334,1.0,1.0,1.0,2,1.4209599755294495
48952,273.895205,2.41939321,0.5182881083333334,1.0,1.0,1.0,2,4.144940217789303
49044,11.6850892,2.76481668,0.19903223666666667,1.0,1.0,1.0,2,7.076004645911562
49044,52.0349219,2.39780387,0.297392955,1.0,1.0,1.0,2,5.349368877350939
49076,32.9789961,1.48482929,0.2500754141666667,1.0,1.0,1.0,2,3.8464354873987707
49076,55.2860402,3.08121965,0.14485532708333335,1.0,1.0,1.0,2,11.464707183742814
49405,1.66923579,2.6918677,0.07100232791666666,1.0,1.0,1.0,2,10.199096207286079
49405,2.62127468,2.56085913,0.0979647475,1.0,1.0,1.0,2,9.120062290818193
49615,1.65198622,1.8007792,0.10081039833333333,1.0,1.0,1.0,2,6.460805039239146
49615,3.65751795,1.52697319,0.1325628,1.0,1.0,1.0,2,2.919311961359744
49650,0.301783825,1.13078452,0.05723612333333333,1.0,1.0,1.0,2,1.4781422305735907
49650,0.681478385,1.06038831,0.07709756666666666,1.0,1.0,1.0,2,0.7672399359061132
49661,22.5569778,2.36954311,0.24334860125000002,1.0,1.0,1.0,2,5.992595040435608
49661,46.8823175,3.25921838,0.14102287,1.0,1.0,1.0,2,8.405297155659664
49760,3.18752758,1.79550121,0.10187544458333332,1.0,1.0,1.0,5,5.02528571823892
49760,5.25101995,2.04964871,0.14692082583333335,1.0,1.0,1.0,5,6.316530332941529
49760,8.44408481,2.19193656,0.15917593208333333,1.0,1.0,1.0,5,7.084716608547005
49760,21.5776222,3.40044586,0.23203694125,1.0,1.0,1.0,5,7.618274054985273
49760,49.0687651,3.8943186,0.324036405,1.0,1.0,1.0,5,16.464727721775454
49778,17.2774502,1.61806317,0.22440250916666668,1.0,1.0,1.0,3,4.383469302566018
49778,41.407972,2.26812486,0.19088541208333332,1.0,1.0,1.0,3,5.861368622467526
49778,66.2447664,1.73793289,0.14201664083333335,1.0,1.0,1.0,3,6.010440905187666
49853,18.2796344,2.9853687,0.06467838708333333,1.0,1.0,1.0,2,6.892837985110885
49853,48.7305083,4.55605018,0.324824155,1.0,1.0,1.0,2,22.738048662442765
49961,17.6132378,2.98600829,0.16693642916666665,1.0,1.0,1.0,2,8.57614704338051
49961,35.8239522,1.39157418,0.058648131250000006,1.0,1.0,1.0,2,2.089120135264378
50006,6.34911332,1.12322817,0.13794138541666667,1.0,1.0,1.0,2,1.4337213542332061
50006,11.9293944,1.82062072,0.09203173791666668,1.0,1.0,1.0,2,7.051499429697959
50152,4.56694067,0.80074373,0.14347116333333335,1.0,1.0,1.0,2,0.3131689496198157
50152,10.8667788,1.0499126,0.043842194583333334,1.0,1.0,1.0,2,1.0833713893786792
50376,2.12626368,0.988517205,0.08604633208333333,1.0,1.0,1.0,2,1.5170429534857528
50376,5.13622067,1.04529227,0.11713847583333332,1.0,1.0,1.0,2,1.1737048906852978
50386,9.34896362,1.42725949,0.09423622999999999,1.0,1.0,1.0,2,2.4460726857305124
50386,16.7388483,1.5237065,0.17937470375,1.0,1.0,1.0,2,4.31122926719307
50720,4.88520428,1.57101514,0.06274301166666667,1.0,1.0,1.0,2,4.57936024291743
50720,47.5411356,1.88693387,0.20415344166666669,1.0,1.0,1.0,2,6.349271488190518
50812,26.0371415,3.39804408,0.14308406541666666,1.0,1.0,1.0,2,7.3187409916982515
50812,45.2508702,5.17683286,0.22770544291666664,1.0,1.0,1.0,2,25.680981998893884
50886,17.5948015,3.25148482,0.05667372083333333,1.0,1.0,1.0,2,11.763135798283969
50886,28.9820929,2.49732429,0.1348393825,1.0,1.0,1.0,2,5.694163840585521
50923,13.0533008,1.90157226,0.19942536291666668,1.0,1.0,1.0,4,6.060785228419027
50923,16.7679002,1.53371241,0.21910926541666667,1.0,1.0,1.0,4,3.548724574975888
50923,58.777134,1.72881838,0.3248728995833333,1.0,1.0,1.0,4,5.0536627944020935
50923,107.650784,1.93257235,0.28379932291666665,1.0,1.0,1.0,4,5.3952318977889595
51084,8.57084886,0.928060584,0.16506605083333334,1.0,1.0,1.0,3,0.6165557942516796
51084,11.5448663,1.89063448,0.18274149958333333,1.0,1.0,1.0,3,7.385787747887882
51084,18.0422664,1.94740176,0.17686911166666666,1.0,1.0,1.0,3,6.885864242524433
51334,1.55115093,2.37855077,0.08922825583333333,1.0,1.0,1.0,2,11.268013076542754
51334,4.63790009,2.92232137,0.07300127875,1.0,1.0,1.0,2,10.192111258674602
51729,6.14717968,1.04813985,0.15256989,1.0,1.0,1.0,4,1.1617661086771007
51729,9.741871,1.66544265,0.16674804291666667,1.0,1.0,1.0,4,6.444311253661896
51729,18.9993584,1.50429124,0.22763627833333333,1.0,1.0,1.0,4,3.0516671231598185
51729,59.6241922,2.13271686,0.2659547395833333,1.0,1.0,1.0,4,5.867605568957991
51859,10.7011943,2.3719753,0.14769735416666666,1.0,1.0,1.0,2,6.442448323180195
51859,13.1626064,2.7541845,0.20208946791666668,1.0,1.0,1.0,2,6.17965097146242
51867,9.07092295,1.04761223,0.17890668375,1.0,1.0,1.0,3,0.9658191515235957
51867,32.490493,1.60441082,0.2767646266666667,1.0,1.0,1.0,3,3.1266921690846523
51867,88.2655257,2.05121476,0.3100870870833333,1.0,1.0,1.0,3,6.9516805504795816
51995,8.34835621,1.68115984,0.09997971124999999,1.0,1.0,1.0,2,2.7865743657294626
51995,40.3459792,2.6821991,0.29546662791666667,1.0,1.0,1.0,2,5.2707837972695
52203,1.16793935,2.01856322,0.0750197175,1.0,1.0,1.0,2,8.7331865555438
52203,6.61489547,0.946847532,0.13794351583333334,1.0,1.0,1.0,2,0.15308715465059158
52360,1.5283753,0.621623486,0.09997529583333332,1.0,1.0,1.0,3,0.26892036161574817
