target_id,star_id,period,depth,duration,star_mass,star_radius,npl,radius,mass
3491.0,61738.0,3.1004900607799475,0.0013677725418822166,0.0657086856021439,0.976,1.082674,1,3.6961099709980925,14.231028294918755
3565.0,10956.0,6.9447088960870245,0.00037181343826805913,0.13817216637426047,1.11,1.378063,1,2.6712302665280774,6.8981110632420055
3688.0,7184.0,234.5869827674949,0.002088110689591668,0.29794888132541114,0.717,0.59109455,1,2.7770926830464124,4.995831010611182
3709.0,39403.0,19.342912670740454,0.00043644526412694095,0.14695498784444957,0.867,1.0848687,1,2.2325525692104646,5.822502823139146
3866.0,8781.0,7.533963114281137,7.034339733591645e-05,0.1738842269062498,0.709,1.0735863,1,0.9759524134471222,0.8316666021365005
3999.0,24283.0,13.164913608324442,0.000205529099526118,0.09089171698421737,0.874,1.1356949,1,1.5781751143488876,3.542274208723324
4021.0,69168.0,3.2274736936346464,0.00022472560983231258,0.09924083951666529,0.944,0.89865935,1,1.3288918011221937,2.4642657647654826
4111.0,53377.0,63.44578443609334,0.0003299718999949486,0.32253304841761243,0.986,1.088337,1,2.0936296324195567,5.110799290254497
4202.0,50525.0,23.048684073413767,0.00018107083579826255,0.18799545082128216,0.959,0.9425102,1,1.4427536402797723,2.9567647484895403
4229.0,72268.0,11.288147564194931,0.00017647219838460532,0.17652489245469766,0.583,0.9281693,1,1.2460957346930976,1.7016253377513055
4244.0,9843.0,117.82133825974356,0.0003571374293136538,0.37300690730566904,0.962,1.0303507,1,2.0650922634099764,6.406372503954579
4302.0,44728.0,3.579895082930078,0.0006434172445819137,0.09237284736379994,0.809,0.81381685,1,1.9961484399789386,6.935063835956681
4334.0,13264.0,273.162189955474,0.0007946884448865975,0.38962636935998973,0.963,0.7975373,1,2.246373487097141,4.655303015488543
4350.0,71067.0,20.24051596481922,0.0007683596919112267,0.21633297182612407,0.897,1.0335912,1,3.0529572921200994,7.433444878700582
4493.0,37633.0,3.4799919152987213,0.0003474987855485847,0.13000379237341134,1.077,1.2643695,1,2.429508693909431,8.776753188236299
4575.0,64521.0,20.655459127743136,0.0006470786211492514,0.2546777476398088,1.067,1.510075,1,4.237767155926268,19.69811642578256
4638.0,60001.0,3.5021411195342895,0.0009578595106526717,0.09468045744347126,0.878,0.7783532,1,2.2376079943559946,8.608175711701108
4650.0,61873.0,14.435218807725349,0.0008783437668233425,0.14131906771160443,0.967,0.7353418,1,2.2802684794956485,6.5611769293687585
4836.0,497.0,69.32271658933921,0.00025853393255472975,0.22487942491971677,0.88,0.7559797,1,1.3070195361233155,2.045935510234086
4883.0,1016.0,42.34143812919717,0.00020644031150397166,0.1643837049128266,1.054,1.0307922,1,1.4347684446053788,2.813692576026792
4907.0,19527.0,5.969983253232127,0.0004882735111629676,0.0973632285030165,0.892,0.96224517,1,2.0381009547483213,7.725652079286013
4919.0,60252.0,60.87471636573871,0.0006587243685521083,0.17087598122014389,0.592,0.62319934,1,1.6238273679408017,4.4065151358465755
4932.0,51992.0,18.22225129409359,0.0016609771401609875,0.16826394454892965,1.266,0.95990515,1,4.059808012101529,16.29115967428637
4960.0,59178.0,10.467821559680386,0.00021049185035217663,0.09839642539170132,1.003,1.1410258,1,1.7157709643571868,5.836012329250012
4975.0,22696.0,3.6425121771575926,0.0013218841412981793,0.13282764902081176,1.066,1.2651935,1,3.4145564774410277,3.9953010360225107
5212.0,56027.0,130.78310314721213,0.0013605739694915106,0.3250091956390392,0.797,0.7903955,1,2.9089982721660013,5.795549053985091
5220.0,57385.0,6.389986334424073,0.0005883304173943819,0.09491102370862181,0.699,0.63498193,1,1.7137584172094564,4.937443494681878
5260.0,737.0,49.545720560574686,0.002012632080394875,0.2914075399691145,0.771,0.9593483,1,4.5676029416988255,20.828530741566606
5349.0,72269.0,12.932743410054751,0.00020918833431425978,0.0928495482038449,1.089,1.1226814,1,1.7277344713620097,5.433507146105053
5356.0,70672.0,5.418819832710565,0.00095913078389514,0.10895542681826197,0.745,0.901681,1,2.937660455582,9.398328315052535
5369.0,24841.0,45.42425914641919,0.00033629339436859625,0.23166832492605222,0.815,0.7975544,1,1.5316624013116358,3.9873897490285994
5390.0,18351.0,3.025980821469707,0.00022092200931661396,0.049408969934178606,0.98,0.993374,1,1.5571884614428622,2.958597196586692
5557.0,40461.0,6.0551053469917875,0.00021411439207369128,0.16228244338641235,1.551,1.4151783,1,2.2304074960450997,7.282146338030849
5569.0,17314.0,3.02087319500946,0.00040614886357574515,0.12575176027594112,1.105,1.1752709,1,2.431544483327662,8.301963435668103
5575.0,73355.0,16.241707427558854,0.006764672428115256,0.10984491171949845,0.551,0.67959577,1,5.651832881955032,30.556863188354274
5656.0,33009.0,6.619567900883766,0.00020799598140215802,0.14486904117453225,0.897,0.9622949,1,1.3578534586022468,2.5009185195781036
5722.0,42673.0,9.255420099146475,0.0014560447917080794,0.14642941205934612,1.082,0.92972416,1,3.609399411477884,14.014760919787406
5734.0,31548.0,15.535922240183917,0.0011124033457186183,0.16098889845934783,0.832,1.1501471,1,4.229365259536094,18.792814271335352
5939.0,76350.0,17.56713508428657,0.0047126817422271025,0.14658833805457747,0.834,0.70802,1,4.969246418106593,24.07112126062556
5944.0,67556.0,3.8672781919536408,0.00010852383704850709,0.19778678873822222,1.22,1.9232876,1,1.972519980649037,8.317124617760614
6120.0,38548.0,4.513902880643477,0.0007445654198961864,0.11161334357724496,0.958,0.98975396,1,2.915151332445885,8.903873892628681
6277.0,27342.0,3.2031608901980917,8.182959961846258e-05,0.14180251864124863,1.086,1.5623478,1,1.3937588019396527,2.749174865856383
6298.0,43494.0,3.3911105392852074,0.0004296972199697469,0.11762869564445233,0.708,1.0083709,1,2.1715438204564514,8.902410756147413
6302.0,79685.0,3.715933444165812,0.0001608409035783339,0.06377424050636349,0.982,1.2932236,1,1.6964986328218439,5.132346336675445
6382.0,30625.0,21.584360151218384,0.00047628815266032053,0.17862338784758267,0.988,1.2833481,1,2.65767657234013,5.4321197035138304
6436.0,36165.0,13.549122965075497,0.00028619207073570717,0.13307719288037542,0.941,0.7978684,1,1.3850143848569962,2.7360016479484606
6456.0,48910.0,7.480324277255556,0.00016992662087346265,0.14031038190856496,1.093,1.4233259,1,1.843981958091974,6.6460117161881875
6485.0,39068.0,7.392116030555331,0.00038128216459924167,0.13055968635850299,1.188,1.2860615,1,2.58745739785567,7.902505171059273
6486.0,67127.0,18.969137340340232,0.00032784134404263563,0.11993028133483317,0.957,1.1756732,1,2.267350327362037,6.423778737633109
6624.0,52901.0,10.533288304089922,0.0012144588286558272,0.1442215850013344,0.719,0.80375886,1,3.139765624235163,11.115922093219954
6698.0,77196.0,7.395062618332893,0.0005261621514588413,0.1357580074258063,0.849,0.97502184,1,2.155456443585145,7.143604431902816
6720.0,49126.0,5.2994019862664805,0.00011299038787272141,0.10900351204577777,1.012,1.214198,1,1.313253649637719,2.285269500628747
6755.0,47679.0,11.272102116835137,0.0006285102181813585,0.14495621190452557,0.975,1.048126,1,2.709220398077668,6.654500526485791
6857.0,63636.0,4.204557440257324,0.00012353798667786117,0.10146463768390221,0.834,0.8228798,1,0.7207119123329289,0.30368440369330135
6912.0,29972.0,15.27187600295116,0.00035438835074906165,0.0,1.091,1.5121331,1,2.5910773185714335,6.781669276137158
6959.0,71762.0,9.72353366116903,0.0005332225446071598,0.1686027525462144,1.139,1.1887016,1,2.9281094800857477,8.010021983163178
7003.0,62739.0,3.1510202395732674,0.00019995302380519802,0.08400068935695339,0.781,0.7054141,1,1.1569440619143903,1.3646618787747204
7014.0,45309.0,55.958373718402676,0.00044978937502996664,0.24739041315501162,0.943,1.6588371,1,3.5572336346973996,11.461874428412596
7109.0,70043.0,18.21608318405284,0.0004938659891532671,0.14895319912296462,0.69,0.69136596,1,1.6757595971508799,4.619957080647778
7134.0,4395.0,31.272246066721472,0.0005700601913072399,0.267238764807986,1.036,1.2974838,1,3.5531239925504563,12.336721099840426
7258.0,73297.0,11.085563117234123,0.0005098278969784833,0.046296961055845784,1.01,1.2331356,1,2.5018098871398005,7.2746217229251835
7344.0,11089.0,18.258283365245617,0.0005307009981866317,0.15566243979428773,0.823,0.84912974,1,2.0267349118733597,6.804737773799057
7368.0,46731.0,29.539638536659616,7.836480958021158e-05,0.35935187971083316,1.143,1.5699952,1,1.4286405025579239,2.9508431663560715
7377.0,9752.0,3.765112115450367,5.610947689543391e-05,0.11924483573725989,0.896,0.9598443,1,0.7394745575732267,0.3480375894258332
7384.0,25010.0,13.811200084640468,0.00115056204412046,0.07120543565556069,1.068,1.3143827,1,4.910419481463047,23.8774059922695
7561.0,76229.0,97.28434759647183,0.0013550505586452622,0.46317953609411006,1.19,1.6189873,1,6.037936701534529,33.985820449018505
7769.0,15730.0,4.7764481475188,0.0003912819289596746,0.11563839432851959,1.03,1.1954552,1,2.3345747662681897,7.441087959721656
7821.0,62900.0,5.1903338091815625,4.873229392821888e-05,0.08160278674982449,1.122,1.1837152,1,0.7165594872421766,0.25789914494445176
7831.0,6547.0,8.278440386935497,0.0017367921132885708,0.08614070036299416,0.882,0.8444673,1,3.831447103406984,15.222324415053063
7945.0,41726.0,3.0727672391324,0.0002548633564821057,0.11584576196310635,1.25,1.4155766,1,2.5022976598834283,8.576085279337164
7964.0,32707.0,3.3546425498040966,7.568143730926082e-05,0.10736070105938086,1.025,0.9379232,1,0.9002529052955361,0.625549953508818
8032.0,23782.0,11.593572416491774,0.0002190195951194876,0.14288151625619755,0.785,0.78703016,1,1.1984199442446166,1.6633212729055529
8111.0,11691.0,7.732162876302914,0.0012642152977428813,0.11222856827839003,0.812,0.6819515,1,2.398100465454479,6.926082648370324
