# starID,Period_days,Radius_earth,Duration_hours
4141,1.71638134e+02,2.39350160e+00,0.00000000e+00
4141,2.76890283e+02,2.13104573e+00,0.00000000e+00
4141,3.93746471e+02,2.67594970e+00,0.00000000e+00
4141,5.79327526e+02,5.48863357e+00,0.00000000e+00
4215,1.28451525e+01,2.26026979e+00,3.82753777e+00
4215,3.27675847e+01,2.11025993e+00,6.55416629e+00
4215,1.28671741e+02,2.08271149e+00,8.39364702e+00
4215,2.07162465e+02,2.12174640e+00,1.16824186e+01
4215,2.60643231e+02,2.28090102e+00,0.00000000e+00
4215,6.76123052e+02,2.19675672e+00,0.00000000e+00
4223,1.17005023e+01,1.29606912e+00,0.00000000e+00
4223,2.07254541e+01,1.33594746e+00,4.14280752e+00
4223,3.05400586e+01,2.19289774e+00,4.79319849e+00
4223,5.79878504e+01,2.09980474e+00,0.00000000e+00
4223,1.53963627e+02,1.59942312e+00,0.00000000e+00
4223,2.51917626e+02,1.28612891e+00,0.00000000e+00
4248,3.42934250e+00,2.28217778e+00,0.00000000e+00
4248,9.13735442e+00,2.42881922e+00,0.00000000e+00
4248,1.50916588e+01,2.35163766e+00,0.00000000e+00
4248,2.10357628e+01,2.41656280e+00,5.57312253e+00
4248,5.11870338e+01,1.99541584e+00,0.00000000e+00
4248,6.22514020e+01,2.00130777e+00,0.00000000e+00
4248,8.55578093e+01,1.24917102e+00,0.00000000e+00
4248,1.14061680e+02,1.05689813e+00,0.00000000e+00
4248,2.17608941e+02,1.77015517e+00,0.00000000e+00
4248,3.02084397e+02,1.48251611e+00,0.00000000e+00
4297,6.58453804e+00,1.46915025e+00,3.88913016e+00
4297,1.43295805e+01,1.68540655e+00,0.00000000e+00
4297,2.94757212e+01,2.15342635e+00,6.13392021e+00
4297,5.22172275e+01,2.63528776e+00,7.82235325e+00
4297,7.61372441e+01,2.97312337e+00,0.00000000e+00
4297,1.37378472e+02,2.17660514e+00,0.00000000e+00
4297,4.41422808e+02,2.40459833e+00,0.00000000e+00
4297,6.91804841e+02,2.19292777e+00,0.00000000e+00
4308,1.43147188e+01,1.13508912e+00,0.00000000e+00
4308,2.44271151e+01,1.18181974e+00,0.00000000e+00
4308,3.78378430e+01,2.53170801e+00,5.16087285e+00
4308,7.14198994e+01,1.88517580e+00,0.00000000e+00
4308,9.69799819e+01,2.06894653e+00,0.00000000e+00
4308,1.48721511e+02,2.25999256e+00,0.00000000e+00
4308,1.90244903e+02,1.49506009e+00,0.00000000e+00
4308,3.08611681e+02,1.60864778e+00,0.00000000e+00
4333,9.40276926e+00,1.38560521e+00,0.00000000e+00
4333,1.38877754e+01,2.54171936e+00,0.00000000e+00
4333,1.99594656e+01,3.11018085e+00,4.82742636e+00
4333,3.58615721e+01,4.31262154e+00,0.00000000e+00
4333,4.48446530e+01,4.91195251e+00,0.00000000e+00
4333,2.31679687e+02,3.95541337e+00,0.00000000e+00
4333,4.08142927e+02,3.62073053e+00,0.00000000e+00
4482,9.38675598e+00,2.63112886e+00,3.75534386e+00
4482,2.74240366e+01,3.53898054e+00,0.00000000e+00
4482,4.63706313e+01,3.50620935e+00,0.00000000e+00
4482,1.78799442e+02,2.03052932e+00,0.00000000e+00
4482,2.39541798e+02,1.88783241e+00,0.00000000e+00
4482,3.33043635e+02,1.11420919e+00,0.00000000e+00
4482,5.75140571e+02,1.02699337e+00,0.00000000e+00
4488,4.22489747e+00,1.28266053e+00,3.06132694e+00
4488,7.72523395e+00,1.71489216e+00,0.00000000e+00
4488,2.04956975e+01,1.32371424e+00,0.00000000e+00
4488,3.93406666e+01,1.09580238e+00,0.00000000e+00
4488,1.29558379e+02,1.39311419e+00,7.63945331e+00
4488,2.92255183e+02,1.64381170e+00,0.00000000e+00
4488,4.88325681e+02,9.75036401e-01,0.00000000e+00
4578,3.98962978e+00,1.22813379e+00,3.29795551e+00
4578,9.46112235e+00,1.37556559e+00,0.00000000e+00
4578,1.64471819e+01,1.21693051e+00,0.00000000e+00
4578,3.20239817e+01,9.93404373e-01,0.00000000e+00
4578,7.46061708e+01,8.98376708e-01,0.00000000e+00
4578,1.61854387e+02,1.05963164e+00,0.00000000e+00
4588,1.06873399e+00,1.39417669e+00,1.75403107e+00
4588,1.88552723e+00,1.01233335e+00,0.00000000e+00
4588,3.94224281e+00,1.14822284e+00,0.00000000e+00
4588,5.22500113e+00,1.47073869e+00,0.00000000e+00
4588,1.62092168e+01,1.95657307e+00,0.00000000e+00
4588,3.11811834e+01,2.48656249e+00,0.00000000e+00
4588,4.81538769e+01,1.50405122e+00,0.00000000e+00
4588,7.28735252e+01,1.06044340e+00,0.00000000e+00
4588,1.06696315e+02,3.77508848e-01,0.00000000e+00
4588,1.99393456e+02,1.82898826e-01,0.00000000e+00
4600,1.05941215e+01,1.59470052e+00,2.93358233e+00
4600,1.57531164e+01,1.41209153e+00,0.00000000e+00
4600,4.05536601e+01,1.44326887e+00,5.99043910e+00
4600,6.13419977e+01,8.39375277e-01,0.00000000e+00
4600,1.08382635e+02,1.97360432e+00,0.00000000e+00
4600,2.18456344e+02,1.57680810e+00,9.43373305e+00
4600,3.88124618e+02,1.01225544e+00,0.00000000e+00
4600,5.93891734e+02,6.35065630e-01,1.73685365e+01
4614,1.50728835e+01,4.21318598e+00,0.00000000e+00
4614,4.01038718e+01,4.53851077e+00,6.48111182e+00
4614,6.38300564e+01,3.41858753e+00,6.15526572e+00
4614,1.15356846e+02,5.13450468e+00,9.24195035e+00
4614,2.24678126e+02,6.07458774e+00,9.67907066e+00
4614,4.49817831e+02,7.08688637e+00,0.00000000e+00
4661,9.74667670e+00,2.46764544e+00,0.00000000e+00
4661,1.46970943e+01,1.69693181e+00,4.52433770e+00
4661,2.64141002e+01,2.99161400e+00,4.65328839e+00
4661,4.50730067e+01,2.47242099e+00,0.00000000e+00
4661,7.63747447e+01,2.92479054e+00,0.00000000e+00
4661,1.53293893e+02,2.27315154e+00,0.00000000e+00
4661,2.38572972e+02,3.13960072e+00,0.00000000e+00
4661,4.42420959e+02,2.66896742e+00,0.00000000e+00
4661,6.03416791e+02,2.31237629e+00,0.00000000e+00
4792,9.05954773e+00,4.04304033e+00,3.60630609e+00
4792,2.20369519e+01,3.56764683e+00,0.00000000e+00
4792,4.06247476e+01,2.34225885e+00,0.00000000e+00
4792,8.16319463e+01,3.92215138e+00,0.00000000e+00
4792,2.63035417e+02,4.40359439e+00,0.00000000e+00
4792,4.51190001e+02,6.33162668e+00,0.00000000e+00
4838,8.57152137e+00,6.71582306e-01,1.11707477e+00
4838,1.55236418e+01,9.31631335e-01,4.45316591e+00
4838,3.57340369e+01,1.61742092e+00,0.00000000e+00
4838,1.31769991e+02,1.39484328e+00,0.00000000e+00
4838,1.83567083e+02,1.85241518e+00,0.00000000e+00
4838,3.86465510e+02,1.94186379e+00,0.00000000e+00
4838,5.40946381e+02,9.78313357e-01,0.00000000e+00
4868,2.28670713e+01,1.50613070e+00,3.13691174e+00
4868,3.65721277e+01,9.07452829e-01,5.67142302e+00
4868,9.39681896e+01,1.15849587e+00,0.00000000e+00
4868,1.52021056e+02,1.46174436e+00,0.00000000e+00
4868,2.53967154e+02,1.23463667e+00,1.25296035e+01
4868,5.93247630e+02,7.95548463e-01,0.00000000e+00
4901,1.88848836e+01,2.68008174e+00,5.49754707e+00
4901,4.15464875e+01,2.58633011e+00,6.66680732e+00
4901,9.18988765e+01,3.36102104e+00,5.51254582e+00
4901,1.79256134e+02,3.03533782e+00,0.00000000e+00
4901,4.21743234e+02,3.63798988e+00,0.00000000e+00
4950,2.62455353e+00,8.06739436e-01,2.86707784e+00
4950,3.55215292e+00,7.91702168e-01,2.72306526e+00
4950,6.38274682e+00,8.99089598e-01,3.76944422e+00
4950,1.23638399e+01,1.23480638e+00,3.88826058e+00
4950,2.83554710e+01,9.58694966e-01,0.00000000e+00
4950,7.92692757e+01,6.53852250e-01,0.00000000e+00
4950,1.22278790e+02,4.35394243e-01,0.00000000e+00
4950,1.60084097e+02,8.09536412e-01,0.00000000e+00
4950,2.43715129e+02,1.03904176e+00,0.00000000e+00
4950,4.67944104e+02,8.79530746e-01,0.00000000e+00
5036,1.41626473e+01,1.06709324e+00,0.00000000e+00
5036,2.54147092e+01,7.49707539e-01,0.00000000e+00
5036,4.15486219e+01,2.00894570e+00,6.95646770e+00
5036,6.45751413e+01,2.37798626e+00,0.00000000e+00
5036,1.40214990e+02,2.28330257e+00,0.00000000e+00
5036,3.06490448e+02,3.53176391e+00,0.00000000e+00
5036,4.17795185e+02,3.81421444e+00,0.00000000e+00
5040,9.50266164e-01,1.67258232e+00,8.62211335e-01
5040,1.69535569e+00,2.43103925e+00,0.00000000e+00
5040,3.69785656e+00,1.22572542e+00,0.00000000e+00
5040,6.72005521e+00,1.75259072e+00,0.00000000e+00
5040,2.56619518e+01,2.34576248e+00,0.00000000e+00
5040,4.43070037e+01,2.09766037e+00,0.00000000e+00
5040,7.22335501e+01,2.51569995e+00,0.00000000e+00
5040,9.41075786e+01,1.88056543e+00,0.00000000e+00
5040,3.75217170e+02,1.77476902e+00,0.00000000e+00
5042,5.66872227e+00,1.57805397e+00,0.00000000e+00
5042,8.49284298e+00,2.31817455e+00,0.00000000e+00
5042,1.38118107e+01,2.21091539e+00,1.13632571e+00
5042,6.37746637e+01,2.05875083e+00,0.00000000e+00
5042,1.32219419e+02,9.79054514e-01,0.00000000e+00
5042,2.78294333e+02,1.36703121e+00,0.00000000e+00
5042,4.53434350e+02,1.02683120e+00,0.00000000e+00
5042,6.81281013e+02,1.40304403e+00,0.00000000e+00
5061,8.00790563e+00,1.53469578e+00,4.17662706e+00
5061,1.48951058e+01,2.32474910e+00,1.96950810e+00
5061,2.41440391e+01,1.46497346e+00,5.88332863e+00
5061,3.64938624e+01,1.44967942e+00,0.00000000e+00
5061,5.44583115e+01,1.19047537e+00,0.00000000e+00
5061,1.02711239e+02,1.62377139e+00,0.00000000e+00
5061,1.89685219e+02,1.45951499e+00,0.00000000e+00
5061,6.34068781e+02,2.04718388e+00,0.00000000e+00
5070,1.22789623e+00,1.85342320e+00,2.08724990e+00
5070,3.23301844e+00,2.49729658e+00,0.00000000e+00
5070,7.78998016e+00,1.48811843e+00,0.00000000e+00
5070,1.41560873e+01,2.14489609e+00,0.00000000e+00
5070,2.57996039e+01,1.44744769e+00,0.00000000e+00
5070,4.25983610e+01,1.70840121e+00,0.00000000e+00
5070,1.18400189e+02,3.12188938e+00,0.00000000e+00
5070,2.28978600e+02,3.05025386e+00,0.00000000e+00
5070,3.45622602e+02,1.85387305e+00,0.00000000e+00
5070,6.46300413e+02,8.82974777e-01,0.00000000e+00
5123,2.76008071e+00,5.16024801e-01,0.00000000e+00
5123,5.47494901e+00,9.70877133e-01,0.00000000e+00
5123,7.37183090e+00,9.15166531e-01,4.03989221e+00
5123,1.12924440e+01,1.40979603e+00,0.00000000e+00
5123,2.56694818e+01,1.24835323e+00,0.00000000e+00
5123,5.58269825e+01,6.97569406e-01,0.00000000e+00
5123,9.45003726e+01,7.47366781e-01,0.00000000e+00
5123,1.97626967e+02,7.34738575e-01,0.00000000e+00
5123,2.65964927e+02,8.83888730e-01,0.00000000e+00
5123,3.94981919e+02,6.58833148e-01,0.00000000e+00
5134,1.80603341e+00,1.19460332e+00,2.47604922e+00
5134,3.94476252e+00,1.48860035e+00,2.89885776e+00
5134,6.05743772e+00,1.03848631e+00,3.30836461e+00
5134,1.27895874e+01,1.52994755e+00,0.00000000e+00
5134,2.01097622e+01,1.25642998e+00,0.00000000e+00
5134,3.69617573e+01,1.29704952e+00,0.00000000e+00
5134,5.43429468e+01,1.50657420e+00,2.79520431e+00
5134,1.31764445e+02,1.56661300e+00,0.00000000e+00
5134,5.30611331e+02,2.06283915e+00,0.00000000e+00
5162,2.85205679e+00,1.61643108e+00,2.97000196e+00
5162,5.15455505e+00,2.18977378e+00,2.01691632e+00
5162,7.87255222e+00,2.20280816e+00,2.17560881e+00
5162,1.58210763e+01,2.68268097e+00,3.40702731e+00
5162,2.37339464e+01,3.56271356e+00,6.09474490e+00
5162,3.88028551e+01,5.79750170e+00,4.23541190e+00
5162,8.71843451e+01,7.15237867e+00,0.00000000e+00
5162,1.62136216e+02,7.62480307e+00,0.00000000e+00
5162,5.40814429e+02,8.87275388e+00,0.00000000e+00
5204,5.37330313e+00,6.77397613e-01,3.15508289e+00
5204,8.45203178e+00,9.10826751e-01,4.16506366e+00
5204,2.79903593e+01,1.45276070e+00,5.00264036e+00
5204,6.92379430e+01,1.30737791e+00,0.00000000e+00
5204,1.59845842e+02,1.20295939e+00,0.00000000e+00
5204,2.90688157e+02,1.81578773e+00,0.00000000e+00
5204,3.79745980e+02,1.29348569e+00,0.00000000e+00
5204,6.99822301e+02,6.84010990e-01,0.00000000e+00
5216,6.95146087e+00,8.10000444e-01,3.01302239e+00
5216,1.09227405e+01,1.82724322e+00,0.00000000e+00
5216,1.39378765e+01,2.02636997e+00,0.00000000e+00
5216,2.25398477e+01,1.67465718e+00,4.33607298e+00
5216,4.67544464e+01,1.54681920e+00,0.00000000e+00
5216,6.52651322e+01,1.29596591e+00,0.00000000e+00
5216,1.02917966e+02,1.17381975e+00,0.00000000e+00
5216,2.82676271e+02,1.11802958e+00,5.94069749e+00
5216,5.74860044e+02,1.32776908e+00,0.00000000e+00
5217,9.10766953e-01,5.23555488e+00,1.74224162e+00
5217,1.62011908e+00,4.23926952e+00,1.55582018e+00
5217,2.20719760e+00,4.20978995e+00,0.00000000e+00
5217,3.36318663e+00,3.43409727e+00,1.51646926e+00
5217,5.99008866e+00,2.25448198e+00,0.00000000e+00
5217,1.33918307e+01,1.76711501e+00,0.00000000e+00
5217,2.51894448e+01,2.17607293e+00,0.00000000e+00
5217,3.40257361e+01,2.48309960e+00,0.00000000e+00
5217,6.05528731e+01,2.14860294e+00,0.00000000e+00
5217,1.30151856e+02,4.17257376e+00,0.00000000e+00
5218,4.07579176e+00,4.68435742e-01,1.97071758e+00
5218,6.23360229e+00,6.13371308e-01,3.81204152e+00
5218,1.02994243e+01,1.15215215e+00,4.48743038e+00
5218,1.47372941e+01,1.64072102e+00,4.92942929e+00
5218,2.02001048e+01,1.32409894e+00,5.43389696e+00
5218,6.16973796e+01,2.73582440e+00,0.00000000e+00
5218,1.33507819e+02,4.32031438e+00,0.00000000e+00
5218,2.92282772e+02,3.00577217e+00,0.00000000e+00
5218,6.26981859e+02,2.32941878e+00,0.00000000e+00
5293,9.24796549e+00,1.54759422e+00,3.42367109e+00
5293,2.09359032e+01,1.36102990e+00,0.00000000e+00
5293,3.47851998e+01,1.30842586e+00,0.00000000e+00
5293,5.33503271e+01,2.64905254e+00,0.00000000e+00
5293,8.99781768e+01,3.29646923e+00,0.00000000e+00
5293,1.28215390e+02,3.90875771e+00,0.00000000e+00
5293,1.85442312e+02,2.91415412e+00,0.00000000e+00
5293,2.50286177e+02,3.02273518e+00,0.00000000e+00
5293,4.34590860e+02,5.05045272e+00,0.00000000e+00
5307,7.09591736e+00,9.37953725e-01,3.46384647e+00
5307,1.39196608e+01,6.97015493e-01,0.00000000e+00
5307,2.11365546e+01,3.21155738e-01,5.62208591e+00
5307,2.87417407e+01,4.39160431e-01,0.00000000e+00
5307,4.17414131e+01,3.81989835e-01,0.00000000e+00
5307,6.75210599e+01,4.73010232e-01,0.00000000e+00
5307,1.28546931e+02,3.80816517e-01,0.00000000e+00
5307,2.40667351e+02,3.16910382e-01,0.00000000e+00
5307,5.46715709e+02,3.22948720e-01,0.00000000e+00
5335,4.95907890e+00,1.35364108e+00,3.18110767e+00
5335,8.45503877e+00,1.05837633e+00,0.00000000e+00
5335,1.34920850e+01,9.68485724e-01,2.83711611e+00
5335,1.73679761e+01,7.60248533e-01,0.00000000e+00
5335,3.41331268e+01,6.20228659e-01,0.00000000e+00
5335,5.90484704e+01,4.60990316e-01,0.00000000e+00
5335,7.88639499e+01,5.51739931e-01,0.00000000e+00
5335,1.37823160e+02,7.63400147e-01,0.00000000e+00
5335,2.46243085e+02,7.95605592e-01,0.00000000e+00
5335,3.54666988e+02,9.51437883e-01,0.00000000e+00
5336,3.00176716e+01,1.59959344e+00,0.00000000e+00
5336,5.63332312e+01,2.48055896e+00,7.88947595e+00
5336,1.67913798e+02,2.37991795e+00,0.00000000e+00
5336,3.78850577e+02,4.08251373e+00,0.00000000e+00
5339,6.43575550e+01,2.96950561e+00,8.19594863e+00
5339,1.20744945e+02,1.77693163e+00,9.32915408e+00
5339,2.38326666e+02,2.79609623e+00,0.00000000e+00
5339,6.81828938e+02,3.86304856e+00,0.00000000e+00
5342,1.04646947e+01,8.35392891e-01,8.06119575e-01
5342,2.50128948e+01,6.19524547e-01,0.00000000e+00
5342,5.65699586e+01,4.13598408e-01,7.15714691e+00
5342,9.45810244e+01,2.10470805e-01,0.00000000e+00
5342,1.53475760e+02,1.43036734e-01,0.00000000e+00
5342,3.52218455e+02,1.90798290e-01,0.00000000e+00
5342,5.55960456e+02,1.75238223e-01,0.00000000e+00
5425,1.54970959e+01,1.40500335e+00,5.18487856e+00
5425,2.50542660e+01,2.27241460e+00,5.51216792e+00
5425,3.09071061e+01,1.80539604e+00,0.00000000e+00
5425,4.46391548e+01,2.51307649e+00,6.11772803e+00
5425,8.16337464e+01,3.69516808e+00,0.00000000e+00
5425,1.08113793e+02,3.63621428e+00,1.01259261e+01
5425,1.65972146e+02,4.57972384e+00,0.00000000e+00
5425,3.22916202e+02,6.28641170e+00,1.05255150e+01
5425,4.87943279e+02,7.77083744e+00,0.00000000e+00
5425,6.91754822e+02,7.19519830e+00,0.00000000e+00
5433,4.34001098e+00,3.36346387e+00,0.00000000e+00
5433,6.16535591e+00,4.01594401e+00,0.00000000e+00
5433,1.15439251e+01,3.99830165e+00,4.53114951e+00
5433,1.76927766e+01,2.81156490e+00,0.00000000e+00
5433,4.19337260e+01,3.02492122e+00,0.00000000e+00
5433,6.72252794e+01,2.81639750e+00,0.00000000e+00
5433,1.16590319e+02,3.48482686e+00,0.00000000e+00
5433,2.35333955e+02,3.63280884e+00,0.00000000e+00
5433,3.51107977e+02,5.16756068e+00,0.00000000e+00
5473,9.63015551e-01,1.11223187e+00,2.07671062e+00
5473,1.91927733e+00,1.27107306e+00,2.58512995e+00
5473,8.88471563e+00,1.05782411e+00,3.74280244e+00
5473,1.46739607e+01,1.28506785e+00,0.00000000e+00
5473,2.46148115e+01,1.27807134e+00,4.42407206e+00
5473,3.82887756e+01,7.80533810e-01,6.98349359e+00
5473,6.79988857e+01,4.60709920e-01,0.00000000e+00
5473,1.22783811e+02,6.59538477e-01,9.89729278e+00
5473,4.97165459e+02,8.80271253e-01,0.00000000e+00
5491,9.51564850e-01,1.24995810e+00,1.88058853e+00
5491,2.38228817e+00,8.14858881e-01,0.00000000e+00
5491,4.31258170e+00,8.11953869e-01,0.00000000e+00
5491,1.07869271e+01,7.95802665e-01,0.00000000e+00
5491,2.09969049e+01,6.88698475e-01,0.00000000e+00
5491,2.90009652e+01,9.22605325e-01,0.00000000e+00
5491,5.35475541e+01,8.91373645e-01,0.00000000e+00
5491,7.33780971e+01,6.00777566e-01,0.00000000e+00
5491,1.19682014e+02,6.33327286e-01,0.00000000e+00
5491,1.91596385e+02,8.16209386e-01,0.00000000e+00
5526,9.44952446e+00,1.59144882e+00,3.12021891e+00
5526,1.44981722e+01,1.87073385e+00,0.00000000e+00
5526,1.91796694e+01,1.77817953e+00,4.59347608e+00
5526,3.80766949e+01,1.97843826e+00,0.00000000e+00
5526,5.12420304e+01,1.81552012e+00,0.00000000e+00
5526,7.39569115e+01,1.20230345e+00,0.00000000e+00
5526,1.06527497e+02,1.59005805e+00,0.00000000e+00
5526,3.15563669e+02,1.10990393e+00,0.00000000e+00
5526,5.41154659e+02,8.43358222e-01,0.00000000e+00
5574,3.03208151e+00,1.17756114e+00,2.97650006e+00
5574,4.46813494e+00,1.00138037e+00,3.35803343e+00
5574,1.06850817e+01,1.09504505e+00,0.00000000e+00
5574,1.47808199e+01,1.58859172e+00,4.04035590e+00
5574,3.19686980e+01,1.67203774e+00,3.19704889e+00
5574,6.00752388e+01,1.60135383e+00,4.07694552e+00
5574,7.53834123e+01,1.63775349e+00,0.00000000e+00
5574,1.02003672e+02,1.54338330e+00,0.00000000e+00
5574,2.33938272e+02,1.66126223e+00,0.00000000e+00
5574,3.79796481e+02,1.15052482e+00,0.00000000e+00
5607,3.95544488e+00,1.40751846e+00,3.25563424e+00
5607,6.50404023e+00,1.83829196e+00,2.46958446e+00
5607,1.02751070e+01,1.88648482e+00,3.24637967e+00
5607,2.54829868e+01,1.45841511e+00,5.65434467e+00
5607,3.38890887e+01,1.18666916e+00,3.04948067e+00
5607,4.11118867e+01,1.26326439e+00,3.68588955e+00
5607,1.24410190e+02,7.00686595e-01,0.00000000e+00
5607,3.12141605e+02,4.23277902e-01,0.00000000e+00
5607,6.63743212e+02,6.85750977e-01,0.00000000e+00
5620,6.96155017e-01,6.94779381e-01,1.80661492e+00
5620,1.36243425e+00,6.66488009e-01,0.00000000e+00
5620,2.67582638e+00,4.71823648e-01,0.00000000e+00
5620,6.17842953e+00,4.24272475e-01,0.00000000e+00
5620,1.17250279e+01,4.07554750e-01,0.00000000e+00
5620,2.04704204e+01,4.79918559e-01,0.00000000e+00
5620,3.57312299e+01,5.19580713e-01,0.00000000e+00
5620,7.29582292e+01,3.58971127e-01,0.00000000e+00
5620,9.87030487e+01,4.12363155e-01,0.00000000e+00
5620,1.62323571e+02,6.21712478e-01,0.00000000e+00
5660,5.56534370e+00,6.17196458e-01,3.10353679e+00
5660,7.59888378e+00,4.74090853e-01,0.00000000e+00
5660,1.45295048e+01,3.97619063e-01,3.58210398e+00
5660,2.54992428e+01,6.42016841e-01,5.66988958e+00
5660,5.64455320e+01,7.85289536e-01,0.00000000e+00
5660,7.90784163e+01,7.08444635e-01,0.00000000e+00
5660,2.01575041e+02,6.03032315e-01,0.00000000e+00
5660,5.60679116e+02,8.51919526e-01,0.00000000e+00
5766,9.43756862e+00,3.19691164e+00,0.00000000e+00
5766,1.76978120e+01,4.10818198e+00,0.00000000e+00
5766,2.74540880e+01,1.23384462e+01,0.00000000e+00
5766,4.02606611e+01,1.10703084e+01,5.06746092e+00
5766,9.13356748e+01,1.28264948e+01,0.00000000e+00
5766,2.09691333e+02,1.20337505e+01,0.00000000e+00
5766,2.95213877e+02,1.82104404e+01,0.00000000e+00
5766,6.00869190e+02,1.17755708e+01,0.00000000e+00
5778,1.41672893e+01,1.68234989e+00,0.00000000e+00
5778,2.08310801e+01,1.57255750e+00,0.00000000e+00
5778,3.54129064e+01,2.09009823e+00,5.54181119e+00
5778,6.37196110e+01,2.92482141e+00,0.00000000e+00
5778,1.36827644e+02,2.58028313e+00,0.00000000e+00
5778,2.17114278e+02,3.77980470e+00,0.00000000e+00
5778,3.60666928e+02,4.02421018e+00,0.00000000e+00
5778,5.95541060e+02,3.93574545e+00,0.00000000e+00
5778,6.68386815e+02,4.11964740e+00,0.00000000e+00
5789,4.65261250e+00,1.10507325e+00,7.57783761e-01
5789,8.30306665e+00,1.05061510e+00,0.00000000e+00
5789,1.31957243e+01,7.83319002e-01,0.00000000e+00
5789,4.46695479e+01,7.90238438e-01,0.00000000e+00
5789,6.36029831e+01,7.48751361e-01,0.00000000e+00
5789,1.00047230e+02,1.09034646e+00,0.00000000e+00
5789,1.60212069e+02,7.38088256e-01,0.00000000e+00
5789,3.61034397e+02,4.46815187e-01,0.00000000e+00
5794,5.34973453e+00,1.61986403e+00,0.00000000e+00
5794,6.50294882e+00,1.36175716e+00,0.00000000e+00
5794,1.35938352e+01,1.78228487e+00,0.00000000e+00
5794,1.93390242e+01,1.94799324e+00,0.00000000e+00
5794,3.32357548e+01,1.21760243e+00,5.63303927e+00
5794,4.96219629e+01,9.06893537e-01,4.07038915e+00
5794,7.70226538e+01,9.32149855e-01,0.00000000e+00
5794,1.15587663e+02,9.04123207e-01,0.00000000e+00
5794,1.95994980e+02,9.95774969e-01,0.00000000e+00
5794,3.34701112e+02,1.32763399e+00,0.00000000e+00
5805,1.48706292e+01,2.97569417e+00,3.03852137e+00
5805,2.34282711e+01,3.28381041e+00,0.00000000e+00
5805,5.66887878e+01,2.28345357e+00,0.00000000e+00
5805,1.37794523e+02,2.77495851e+00,0.00000000e+00
5805,2.05592524e+02,2.29239437e+00,0.00000000e+00
5805,3.14607772e+02,2.20928266e+00,0.00000000e+00
5805,7.21094023e+02,1.48399400e+00,0.00000000e+00
5897,1.78563049e+01,8.60707915e-01,5.28092210e+00
5897,3.74546679e+01,9.95132306e-01,0.00000000e+00
5897,6.66903070e+01,8.50991313e-01,0.00000000e+00
5897,1.12830552e+02,8.40880265e-01,0.00000000e+00
5897,1.62997692e+02,1.04587443e+00,0.00000000e+00
5897,2.72882614e+02,6.40391975e-01,0.00000000e+00
5897,4.00952630e+02,5.58910624e-01,0.00000000e+00
5900,9.15257634e+00,2.54305733e+00,4.16158154e+00
5900,2.27906689e+01,4.41741987e+00,0.00000000e+00
5900,4.92612879e+01,4.21228344e+00,6.78063927e+00
5900,1.21757126e+02,4.19395124e+00,0.00000000e+00
5900,4.70341995e+02,1.79162501e+00,0.00000000e+00
5900,5.89162760e+02,2.60295180e+00,0.00000000e+00
5921,4.74491653e+00,5.73825382e-01,2.70803469e+00
5921,8.81543433e+00,1.18023554e+00,1.99820583e+00
5921,1.34091092e+01,2.67449119e+00,0.00000000e+00
5921,2.89163557e+01,2.66851822e+00,0.00000000e+00
5921,4.94519444e+01,1.47068997e+00,0.00000000e+00
5921,1.06855541e+02,1.35690516e+00,0.00000000e+00
5921,1.94286128e+02,1.01229088e+00,0.00000000e+00
5921,6.93400156e+02,1.30322022e+00,0.00000000e+00
5981,1.54837314e+00,9.47569391e-01,2.41625141e+00
5981,2.32016415e+00,1.13440404e+00,2.75419353e+00
5981,4.27895643e+00,1.76627931e+00,3.37365642e+00
5981,8.60375416e+00,2.07705517e+00,4.29441781e+00
5981,1.37614943e+01,1.39419025e+00,4.75461199e+00
5981,2.07557003e+01,2.44075541e+00,3.54364827e+00
5981,3.43685110e+01,2.12921303e+00,0.00000000e+00
5981,4.87228579e+01,4.19187932e+00,7.79654590e+00
5981,7.49550499e+01,3.44468034e+00,0.00000000e+00
5981,1.27861594e+02,2.39257557e+00,0.00000000e+00
6061,5.11228143e+00,8.19295538e-01,1.84567055e+00
6061,8.91441970e+00,5.91754319e-01,4.27945791e+00
6061,1.94061007e+01,1.04689091e+00,0.00000000e+00
6061,7.23649533e+01,9.42658931e-01,0.00000000e+00
6061,1.01734989e+02,1.46643079e+00,0.00000000e+00
6061,1.61975402e+02,1.99223351e+00,0.00000000e+00
6061,2.15597506e+02,1.06555020e+00,0.00000000e+00
6061,3.74963634e+02,6.20655326e-01,0.00000000e+00
6061,5.65321558e+02,5.47483843e-01,0.00000000e+00
6072,7.54032123e+00,1.17544716e+00,2.48376579e+00
6072,1.73939646e+01,2.02231951e+00,0.00000000e+00
6072,2.36851071e+01,2.34628804e+00,5.91317931e+00
6072,3.80011411e+01,2.96576405e+00,0.00000000e+00
6072,5.44093182e+01,2.41160315e+00,0.00000000e+00
6072,7.92535915e+01,3.69312560e+00,0.00000000e+00
6072,3.30299731e+02,1.79410437e+00,0.00000000e+00
6072,4.67244302e+02,1.81199537e+00,0.00000000e+00
6121,1.05222647e+01,7.25902241e-01,0.00000000e+00
6121,1.64062966e+01,1.08867444e+00,0.00000000e+00
6121,4.22312131e+01,9.23897502e-01,0.00000000e+00
6121,5.25011192e+01,1.56159380e+00,0.00000000e+00
6121,6.86801842e+01,2.09829683e+00,8.56327300e+00
6121,1.15243146e+02,1.60480973e+00,0.00000000e+00
