star_id,period,radius,tdur,rhostar,rstar,mstar,npl
5293,9.24796549,1.55824295,0.14265296208333333,1.0,1.0,1.0,1
5307,7.09591736,0.921971576,0.14432693625,1.0,1.0,1.0,1
5335,4.9590789,1.35820085,0.13254615291666666,1.0,1.0,1.0,1
5336,56.3332312,2.54844971,0.3287281645833333,1.0,1.0,1.0,1
5339,64.357555,2.91480062,0.34149785958333334,1.0,1.0,1.0,1
5342,10.4646947,0.81923483,0.033588315625,1.0,1.0,1.0,1
5425,44.6391548,2.50008692,0.25490533458333337,1.0,1.0,1.0,2
5425,322.916202,6.42527553,0.438563125,1.0,1.0,1.0,2
5433,11.5439251,4.00020651,0.18879789624999999,1.0,1.0,1.0,1
5473,0.963015551,1.11677531,0.08652960916666667,1.0,1.0,1.0,2
5473,8.88471563,1.04759083,0.15595010166666667,1.0,1.0,1.0,2
5491,0.95156485,1.21775933,0.07835785541666666,1.0,1.0,1.0,1
5526,9.44952446,1.61565126,0.13000912125,1.0,1.0,1.0,2
5526,19.1796694,1.74050533,0.19139483666666668,1.0,1.0,1.0,2
5574,4.46813494,0.999851664,0.13991805958333334,1.0,1.0,1.0,2
5574,14.7808199,1.6022558,0.16834816249999998,1.0,1.0,1.0,2
5607,6.50404023,1.84306852,0.1028993525,1.0,1.0,1.0,1
5620,0.696155017,0.691209604,0.07527562166666667,1.0,1.0,1.0,1
5660,5.5653437,0.608736342,0.12931403291666668,1.0,1.0,1.0,1
5766,40.2606611,10.9448213,0.211144205,1.0,1.0,1.0,1
5778,35.4129064,2.11783521,0.23090879958333332,1.0,1.0,1.0,1
5789,4.6526125,1.07253202,0.031574323375,1.0,1.0,1.0,1
5794,49.6219629,0.891656351,0.16959954791666665,1.0,1.0,1.0,1
5805,14.8706292,2.93145404,0.12660505708333333,1.0,1.0,1.0,1
5897,17.8563049,0.861681571,0.22003842083333333,1.0,1.0,1.0,1
5900,9.15257634,2.58855788,0.17339923083333333,1.0,1.0,1.0,1
5921,8.81543433,1.1909449,0.08325857625000001,1.0,1.0,1.0,1
5981,2.32016415,1.12924104,0.11475806374999999,1.0,1.0,1.0,4
5981,4.27895643,1.68357971,0.1405690175,1.0,1.0,1.0,4
5981,8.60375416,2.07551908,0.17893407541666664,1.0,1.0,1.0,4
5981,13.7614943,1.3772788,0.19810883291666667,1.0,1.0,1.0,4
6061,5.11228143,0.813877603,0.07690293958333333,1.0,1.0,1.0,1
6072,7.54032123,1.17621792,0.10349024125,1.0,1.0,1.0,2
6072,23.6851071,2.34727665,0.24638247125,1.0,1.0,1.0,2
6121,68.6801842,2.0699866,0.3568030416666667,1.0,1.0,1.0,1
6203,1.44668189,1.40346162,0.07912817166666666,1.0,1.0,1.0,1
6278,8.26803646,4.52752163,0.12441969708333334,1.0,1.0,1.0,1
6343,0.223937143,1.07732355,0.050717755,1.0,1.0,1.0,1
6351,22.4160552,1.14410892,0.23309728583333333,1.0,1.0,1.0,1
6352,23.9720473,1.5432028,0.25003353041666665,1.0,1.0,1.0,1
6449,14.4389431,1.39155898,0.20914736125,1.0,1.0,1.0,1
6492,47.7327935,3.45156147,0.27234874166666667,1.0,1.0,1.0,1
6499,17.8651418,2.42875727,0.21140259333333333,1.0,1.0,1.0,1
6685,12.1720605,1.32092521,0.19376244041666668,1.0,1.0,1.0,1
6770,20.179336,2.29239496,0.21940748958333334,1.0,1.0,1.0,2
6770,61.582759,2.35170908,0.32348060625,1.0,1.0,1.0,2
6814,13.1362111,0.981703796,0.07312785541666667,1.0,1.0,1.0,1
6818,8.09566097,0.971447231,0.07698684208333333,1.0,1.0,1.0,1
6850,7.81253316,3.65975431,0.1479229675,1.0,1.0,1.0,1
6872,5.52160317,0.577039729,0.15220667375,1.0,1.0,1.0,1
6897,4.83014725,1.46433503,0.14260130541666668,1.0,1.0,1.0,1
6908,3.43510354,1.16040367,0.13107601541666666,1.0,1.0,1.0,1
6949,6.16618228,1.23343276,0.14915027875,1.0,1.0,1.0,1
6950,2.68942122,1.20476587,0.09788658083333333,1.0,1.0,1.0,1
6958,8.49701049,2.15565735,0.17843686791666666,1.0,1.0,1.0,2
6958,14.6154206,1.76630348,0.21039359458333332,1.0,1.0,1.0,2
7006,17.0020111,2.7077402,0.123054475,1.0,1.0,1.0,1
7026,9.31495895,0.791738638,0.09881504125,1.0,1.0,1.0,1
7061,7.34547514,1.98486426,0.15335977083333333,1.0,1.0,1.0,1
7132,1.9972913,2.56131302,0.10881114166666667,1.0,1.0,1.0,6
7132,3.17979065,2.09197444,0.11258398916666668,1.0,1.0,1.0,6
7132,6.22528292,2.45544092,0.11259289958333334,1.0,1.0,1.0,6
7132,9.49102619,4.2143007,0.17679900458333334,1.0,1.0,1.0,6
7132,16.8050724,2.49132788,0.11266099624999999,1.0,1.0,1.0,6
7132,32.9517883,3.10839902,0.2826465820833333,1.0,1.0,1.0,6
7232,3.62490003,0.821499807,0.11827981791666665,1.0,1.0,1.0,1
7240,13.482526,1.26926059,0.13006404624999998,1.0,1.0,1.0,1
7251,1.86953265,1.65769497,0.07165334708333333,1.0,1.0,1.0,1
7323,4.42611691,2.86251136,0.12585271291666666,1.0,1.0,1.0,3
7323,7.86380035,6.12396512,0.12211890166666667,1.0,1.0,1.0,3
7323,15.8660645,4.33277405,0.14883918,1.0,1.0,1.0,3
7332,84.8645715,6.76004717,0.39876119374999996,1.0,1.0,1.0,1
7370,10.8278273,1.28369112,0.17417279958333332,1.0,1.0,1.0,1
7396,16.5020553,1.02011754,0.19725317541666665,1.0,1.0,1.0,1
7402,37.2060599,6.61913129,0.299961325,1.0,1.0,1.0,1
7432,2.18253515,1.27459677,0.10482736625,1.0,1.0,1.0,1
7464,241.86206,4.03419205,0.26981682958333336,1.0,1.0,1.0,1
7466,4.85443591,2.59620872,0.12272127541666666,1.0,1.0,1.0,2
7466,18.909525,2.74603115,0.07561549458333333,1.0,1.0,1.0,2
7502,9.1515224,1.31136281,0.11524674833333333,1.0,1.0,1.0,2
7502,23.5012369,1.64458019,0.05928268166666667,1.0,1.0,1.0,2
7509,16.4304523,1.21770972,0.21483153166666666,1.0,1.0,1.0,1
7535,9.44352504,2.40843614,0.147415775,1.0,1.0,1.0,2
7535,14.2840172,3.90407005,0.16994863916666667,1.0,1.0,1.0,2
7549,2.86774709,3.1723923,0.059815368333333334,1.0,1.0,1.0,1
7589,4.52403025,2.68270974,0.07760222916666666,1.0,1.0,1.0,2
7589,7.29396902,2.61992813,0.10100496541666666,1.0,1.0,1.0,2
7653,5.14871474,2.20764411,0.10292553,1.0,1.0,1.0,1
7722,20.736219,3.49658706,0.20917184833333333,1.0,1.0,1.0,1
7753,3.01687524,2.50084359,0.10405123791666666,1.0,1.0,1.0,1
7764,4.49626708,3.11411304,0.05360164208333334,1.0,1.0,1.0,1
7793,9.7699621,1.34153109,0.16151654666666668,1.0,1.0,1.0,1
7799,289.686987,4.7057044,0.574561675,1.0,1.0,1.0,1
7831,6.9631891,1.24197126,0.10963804375000001,1.0,1.0,1.0,1
7883,0.765953205,0.729574565,0.07507140875,1.0,1.0,1.0,1
7904,5.82005101,0.964873401,0.15562813875,1.0,1.0,1.0,4
7904,15.8324553,1.00499704,0.19781407333333334,1.0,1.0,1.0,4
7904,28.1714848,1.97157322,0.13928930291666666,1.0,1.0,1.0,4
7904,52.6358097,1.7920662,0.3232209425,1.0,1.0,1.0,4
7914,5.10150491,1.11519944,0.13741636625,1.0,1.0,1.0,1
7934,10.9988476,0.674867936,0.16008702833333333,1.0,1.0,1.0,1
7942,33.1616436,3.10257758,0.17302488208333333,1.0,1.0,1.0,1
7966,31.4666912,5.47795522,0.20815586,1.0,1.0,1.0,1
8022,4.85739116,1.27583407,0.04588404833333334,1.0,1.0,1.0,1
8030,33.955107,2.80214392,0.22037853833333332,1.0,1.0,1.0,1
8068,13.5006428,0.821815133,0.12611280541666667,1.0,1.0,1.0,1
8086,9.47060713,1.75489955,0.14189965541666666,1.0,1.0,1.0,2
8086,15.1214776,2.06109122,0.18300408666666668,1.0,1.0,1.0,2
8098,3.46473476,0.83099386,0.1063091775,1.0,1.0,1.0,1
8127,15.5479749,7.86734981,0.17810127666666667,1.0,1.0,1.0,1
8147,110.729022,1.58353683,0.37486658875,1.0,1.0,1.0,1
8231,9.39243772,1.81267665,0.16561338875,1.0,1.0,1.0,1
8245,14.7406557,2.01154119,0.19988997625000002,1.0,1.0,1.0,1
8247,16.5894419,1.91081043,0.20264367583333334,1.0,1.0,1.0,2
8247,24.1290708,2.73873878,0.25167693875,1.0,1.0,1.0,2
8254,0.604483244,1.52049054,0.07098743125,1.0,1.0,1.0,2
8254,12.4047709,2.32934508,0.11680450958333333,1.0,1.0,1.0,2
8318,6.45623705,4.22530689,0.10073607666666667,1.0,1.0,1.0,2
8318,10.2796677,6.18011857,0.19616743749999999,1.0,1.0,1.0,2
8324,18.2353407,3.98260299,0.17130243625,1.0,1.0,1.0,1
8406,2.5416488,1.61688752,0.10220402375,1.0,1.0,1.0,2
8406,8.67598385,1.68752396,0.16704758249999999,1.0,1.0,1.0,2
8407,7.31204115,1.95610606,0.14669949000000002,1.0,1.0,1.0,3
8407,24.2461507,3.6284472,0.20917566291666667,1.0,1.0,1.0,3
8407,31.8495995,3.73249448,0.22320650374999998,1.0,1.0,1.0,3
8448,1.76758204,1.97618984,0.057639294583333334,1.0,1.0,1.0,1
8482,11.4414771,3.39647872,0.09891839708333333,1.0,1.0,1.0,2
8482,53.7575338,2.5393968,0.10696384958333333,1.0,1.0,1.0,2
8497,29.1230117,4.0589941,0.2735896375,1.0,1.0,1.0,1
8516,0.380201985,0.495332547,0.022738934708333335,1.0,1.0,1.0,1
8724,0.829620436,3.14958152,0.08391613458333334,1.0,1.0,1.0,1
8739,2.93727951,1.31509934,0.10278230458333333,1.0,1.0,1.0,2
8739,5.5521446,1.62396343,0.15286125041666668,1.0,1.0,1.0,2
8806,4.43373861,1.01665618,0.08977282375000001,1.0,1.0,1.0,1
8811,8.69713954,1.39198534,0.12195171708333334,1.0,1.0,1.0,1
8876,11.3688511,1.21114006,0.09724467791666667,1.0,1.0,1.0,1
8893,8.02383322,1.12881286,0.16574002125,1.0,1.0,1.0,1
8898,1.79641013,1.95120572,0.05446457625,1.0,1.0,1.0,1
8952,8.53467768,1.00304405,0.09862383250000001,1.0,1.0,1.0,1
8961,7.82761174,0.964741395,0.07573115125,1.0,1.0,1.0,1
8979,10.9264128,1.02083917,0.13148326916666667,1.0,1.0,1.0,1
8996,55.7758328,2.29175553,0.27640300458333333,1.0,1.0,1.0,1
9070,30.7548095,2.27422741,0.12015535583333332,1.0,1.0,1.0,1
9118,15.6876345,3.03532389,0.16880862083333334,1.0,1.0,1.0,1
9201,7.42646922,2.80277332,0.05735893625,1.0,1.0,1.0,2
9201,12.3511926,4.16556262,0.08734078916666667,1.0,1.0,1.0,2
9251,31.2568499,1.17780992,0.1747699375,1.0,1.0,1.0,1
9256,55.071314,5.37374604,0.3138857654166667,1.0,1.0,1.0,1
9266,24.278176,1.21274568,0.18582770458333334,1.0,1.0,1.0,1
9279,9.41573787,0.91741788,0.1469887625,1.0,1.0,1.0,1
9297,8.69685489,3.02255395,0.06225652625,1.0,1.0,1.0,2
9297,14.4638573,4.23222426,0.17646239333333333,1.0,1.0,1.0,2
9321,2.35916455,2.20386329,0.11360558541666667,1.0,1.0,1.0,1
9356,24.9653126,2.16819722,0.22702089125,1.0,1.0,1.0,1
9404,8.20193373,1.53860087,0.08780921291666667,1.0,1.0,1.0,1
9433,15.8865669,0.688124391,0.12446807916666668,1.0,1.0,1.0,1
9434,2.15607833,1.74942997,0.03184295629166667,1.0,1.0,1.0,1
