target_id,star_id,planet_mass,planet_radius,clusterid,period,ecc,star_mass,star_radius,npl
46516.0,5263.0,8.682453261449979e-06,0.0272276280490268,1.0,17.849383920410048,0.01766560702276368,0.977,1.0968672,7
46516.0,5263.0,1.1403761218982217e-05,0.02496441484665431,1.0,37.44546494596692,0.005438416594990101,0.977,1.0968672,7
46516.0,5263.0,2.1523750264785507e-05,0.029414422960309564,1.0,75.55514559751002,0.02953090496168221,0.977,1.0968672,7
46516.0,5263.0,9.285546491998329e-06,0.04417151588955588,1.0,132.68768134334357,0.02863969700507976,0.977,1.0968672,7
46516.0,5263.0,6.895132851114508e-05,0.041172531582966215,1.0,271.97473942330095,0.03873826760297042,0.977,1.0968672,7
46523.0,38811.0,2.8118337060053643e-05,0.023457152014831173,1.0,3.334785401681915,0.027522730080467277,0.985,0.8721194,5
46523.0,38811.0,2.0537324425123325e-05,0.022962409942974098,1.0,5.187416105949373,0.0350775055074691,0.985,0.8721194,5
46523.0,38811.0,3.646383847280894e-05,0.03260995524532471,1.0,8.581455455240691,0.010082888844398208,0.985,0.8721194,5
46523.0,38811.0,1.1350438524780788e-05,0.026701054393314445,1.0,38.58614825959542,0.020608258470788465,0.985,0.8721194,5
46523.0,38811.0,2.6380626331814895e-05,0.022146949386103277,1.0,91.18176101316018,0.008576336871359926,0.985,0.8721194,5
46545.0,72500.0,1.1631798042887821e-05,0.013419234180860017,1.0,3.0053443752570197,0.020834494441262244,1.038,0.9388625,10
46545.0,72500.0,3.3810185567766886e-07,0.00475032355601926,2.0,5.553772325634409,0.04277519282813569,1.038,0.9388625,10
46545.0,72500.0,2.9625121390639985e-06,0.008457010770174342,1.0,7.055937620306339,0.011634149174834279,1.038,0.9388625,10
46545.0,72500.0,4.189764992419913e-06,0.013859598681013675,1.0,12.297782764640674,0.006690699348608296,1.038,0.9388625,10
46545.0,72500.0,3.131438459513835e-05,0.011153072131047295,2.0,17.01419733495911,0.002779303210122449,1.038,0.9388625,10
46545.0,72500.0,5.3021854531160005e-05,0.010550904892867943,1.0,26.028807119919996,0.01822035838002704,1.038,0.9388625,10
46545.0,72500.0,9.953547005742066e-06,0.015980789041294602,1.0,40.94321445168518,0.004629568348446776,1.038,0.9388625,10
46545.0,72500.0,1.2541294222874684e-05,0.007455695274416599,1.0,69.45421542988858,0.01777098419394285,1.038,0.9388625,10
46545.0,72500.0,3.060729677092643e-05,0.020386573453183676,1.0,153.32448436195435,0.020987233969194243,1.038,0.9388625,10
46545.0,72500.0,1.8099781897057748e-05,0.014645701916989783,1.0,227.19647048272947,0.0034295205265832216,1.038,0.9388625,10
46579.0,68029.0,5.840404742684964e-05,0.01562775355533019,2.0,3.098506619288235,0.01553838345073232,0.774,0.82914984,6
46579.0,68029.0,3.429204674803916e-05,0.02256808884929328,2.0,11.247917163607251,0.02971791759048779,0.774,0.82914984,6
46579.0,68029.0,2.5422043303428482e-05,0.017510172534368623,2.0,24.66209134305276,0.046165482383434736,0.774,0.82914984,6
46579.0,68029.0,5.080455340660642e-06,0.019331817724121476,2.0,58.107491925466846,0.013341642904421386,0.774,0.82914984,6
46579.0,68029.0,2.6760985857056633e-05,0.01596135474701853,2.0,134.3992360492481,0.008408237201810925,0.774,0.82914984,6
46579.0,68029.0,5.308899028105664e-05,0.011986928424813699,1.0,292.25663418306,0.02553271227220651,0.774,0.82914984,6
46659.0,59812.0,2.7227504762897965e-05,0.02276985216677732,1.0,9.204546524025387,0.038504533724032425,1.038,0.9182134,3
46659.0,59812.0,1.130117859123397e-05,0.029779140371976872,1.0,43.86653760206908,0.022932809728047187,1.038,0.9182134,3
46659.0,59812.0,2.4854591168263694e-05,0.03812299633251625,1.0,64.31874738474934,0.04042018463833572,1.038,0.9182134,3
46722.0,31747.0,1.3268638136298708e-05,0.01637021830842467,1.0,10.030619554573523,0.015961106044610856,0.928,1.0237472,8
46722.0,31747.0,3.7117130039687376e-05,0.034189412369633326,2.0,15.44789829185129,0.01397017105988684,0.928,1.0237472,8
46722.0,31747.0,6.352362208447881e-06,0.015617388427336338,1.0,21.649989418747218,0.006332612087112813,0.928,1.0237472,8
46722.0,31747.0,1.684981286233284e-06,0.010954608697535066,1.0,47.11205842679671,0.0353512808704698,0.928,1.0237472,8
46722.0,31747.0,8.762084004276605e-06,0.012420272319269749,2.0,61.59108143278193,0.008091861704829728,0.928,1.0237472,8
46722.0,31747.0,1.0446693102155987e-05,0.013957707350525763,1.0,101.18642425561119,0.008604925978464994,0.928,1.0237472,8
46722.0,31747.0,1.8968586380365256e-05,0.019878213136223087,1.0,142.49527634856494,0.005794591209812593,0.928,1.0237472,8
46722.0,31747.0,2.0952040975016706e-05,0.019158958342175705,2.0,199.18081836993977,0.018180942666911046,0.928,1.0237472,8
46732.0,21796.0,1.567282805662234e-05,0.019404494155215054,1.0,37.28290546753501,0.007121793761118602,0.692,0.74937004,2
46732.0,21796.0,5.522166371699122e-06,0.014265335312131271,1.0,76.21290906253411,0.034437845901206764,0.692,0.74937004,2
46737.0,61093.0,1.3593094352399247e-05,0.00845614987022286,1.0,3.937187548084153,0.009830827259665614,1.124,1.1459755,9
46737.0,61093.0,6.920560832428094e-06,0.010625408723953428,2.0,7.8306555911440325,0.03813162050775426,1.124,1.1459755,9
46737.0,61093.0,8.276358586771992e-06,0.00741252592019142,1.0,11.995456741232594,0.0034974755633757557,1.124,1.1459755,9
46737.0,61093.0,3.0345822483234694e-07,0.004832278084021823,1.0,19.44951383566174,0.05664008918404326,1.124,1.1459755,9
46737.0,61093.0,1.253817203380672e-06,0.007955621702830843,2.0,32.22025131029174,0.007424865459016488,1.124,1.1459755,9
46737.0,61093.0,1.928463796993059e-05,0.01254367550715423,2.0,51.35419936726161,0.028645904172989668,1.124,1.1459755,9
46737.0,61093.0,6.730481806207297e-06,0.006322160181699395,1.0,77.12683487120583,0.011544589467322145,1.124,1.1459755,9
46737.0,61093.0,5.185412612444161e-07,0.0052334142681009135,1.0,207.17861906418685,0.016745633894185447,1.124,1.1459755,9
46737.0,61093.0,3.0243861827260917e-06,0.0072078214204823006,1.0,288.67104405375784,0.03382822383849634,1.124,1.1459755,9
46743.0,51833.0,1.5324830011522353e-05,0.011445344572262203,1.0,13.949983365558518,0.04031044160224451,0.807,0.8835452,6
46743.0,51833.0,1.3798255675655134e-05,0.017845163899069358,1.0,23.1822557239887,0.015189129736906807,0.807,0.8835452,6
46743.0,51833.0,1.0080528360778643e-05,0.018894125142267338,1.0,34.67812053113156,0.03263736104438935,0.807,0.8835452,6
46743.0,51833.0,9.799773019301968e-06,0.01213929219480014,1.0,52.571617486724236,0.021487095289663787,0.807,0.8835452,6
46743.0,51833.0,1.1202406990274856e-05,0.012965436779748965,1.0,84.4879355108669,0.029221536787372514,0.807,0.8835452,6
46743.0,51833.0,4.83258941663966e-05,0.017422003670356505,1.0,274.5358106275516,0.03674230092792989,0.807,0.8835452,6
46744.0,37593.0,2.8321750956535212e-06,0.00858645042967201,2.0,59.044263835548506,0.0365657517473898,0.892,0.68098867,2
46744.0,37593.0,3.024058863386242e-05,0.015199704749359173,2.0,122.79259364960767,0.02379446699257636,0.892,0.68098867,2
46752.0,71922.0,1.1320657299251316e-05,0.00837484615224804,1.0,6.630974181696076,0.018492899010003176,0.904,0.90533906,4
46752.0,71922.0,4.579458933379441e-06,0.008775032097038072,1.0,18.30731404226713,0.015463317316015772,0.904,0.90533906,4
46752.0,71922.0,1.4303641537124837e-05,0.013961847497539237,1.0,29.453439228961233,0.01331175980944381,0.904,0.90533906,4
46752.0,71922.0,3.764033644265341e-05,0.019773220453705602,1.0,289.85862763410137,0.044044735457087675,0.904,0.90533906,4
46777.0,6106.0,2.064443982149955e-05,0.02799923078533676,1.0,3.561028592026526,0.03093667282011111,0.997,0.89342004,5
46777.0,6106.0,1.0506325395550066e-05,0.049417205900250845,1.0,6.415238116526906,0.03111262252475074,0.997,0.89342004,5
46777.0,6106.0,2.334677310827715e-05,0.018077020841822108,1.0,13.367007102908934,0.020351516280608984,0.997,0.89342004,5
46777.0,6106.0,1.4294348239334026e-05,0.014235878835803364,1.0,40.127004262305654,0.037043077653156675,0.997,0.89342004,5
46777.0,6106.0,1.2888374913963467e-05,0.025712294158009796,1.0,65.56790053701715,0.02345132324063481,0.997,0.89342004,5
46857.0,35507.0,3.3648899146469134e-07,0.005767269146708996,1.0,238.79095108056794,0.013913966569663158,1.111,1.2604938,1
46890.0,49331.0,1.338195895313297e-05,0.014230879880819888,1.0,7.959018762528884,0.02222096150262136,0.997,0.98022056,5
46890.0,49331.0,4.001918382366805e-06,0.008978287029366686,1.0,13.240651581373713,0.023446905402682683,0.997,0.98022056,5
46890.0,49331.0,5.9951307968356335e-06,0.02367201481657403,1.0,34.290684141882416,0.028751466073972658,0.997,0.98022056,5
46890.0,49331.0,4.7038098353613425e-06,0.010539218942479892,1.0,60.5502327165478,0.04523665888000215,0.997,0.98022056,5
46890.0,49331.0,2.813957900770546e-06,0.007681004730629307,1.0,115.44912698459554,0.029919531143762623,0.997,0.98022056,5
46892.0,24292.0,5.855105591009836e-06,0.006908025955134174,3.0,3.0280704497226574,0.054889216710581966,1.012,1.2540004,10
46892.0,24292.0,3.7152446549359994e-06,0.0094497265674962,3.0,4.289734700142577,0.0029395032974360814,1.012,1.2540004,10
46892.0,24292.0,1.4712475576113742e-05,0.008642730144026231,3.0,8.82277101731025,0.030022217780978192,1.012,1.2540004,10
46892.0,24292.0,9.442826146752429e-06,0.0072217726187989535,3.0,14.561175787896268,0.022798158197020607,1.012,1.2540004,10
46892.0,24292.0,1.7226747456211485e-05,0.011212659960494132,3.0,22.780804924058582,0.027529117191424406,1.012,1.2540004,10
46892.0,24292.0,1.1106059501502716e-05,0.04400984124936957,1.0,37.093898487021725,0.02912294171147724,1.012,1.2540004,10
46892.0,24292.0,1.5176640150749034e-05,0.03263984323220462,1.0,79.61668945251644,0.04759112977631613,1.012,1.2540004,10
46892.0,24292.0,3.916491857426716e-05,0.03535181055261395,1.0,127.10455983158757,0.012282258758373068,1.012,1.2540004,10
46892.0,24292.0,1.75401270315631e-06,0.007125207006584166,2.0,188.71583889850496,0.02815928593260282,1.012,1.2540004,10
46892.0,24292.0,7.78865534118441e-06,0.011399372462047627,2.0,243.7890444828464,0.009672363933449663,1.012,1.2540004,10
46959.0,10149.0,3.160573962620803e-06,0.008758738941453797,2.0,3.266102367589132,0.04394252060537913,0.796,0.86626714,5
46959.0,10149.0,1.4145309607916955e-05,0.010657349494830142,2.0,8.301319982220837,0.027153269029071704,0.796,0.86626714,5
46959.0,10149.0,1.6361652403320628e-05,0.01336982433835524,2.0,13.374124453262194,0.02044484693890596,0.796,0.86626714,5
46959.0,10149.0,4.181911471905738e-05,0.04855665553820067,1.0,42.81856420483579,0.022751569151686295,0.796,0.86626714,5
46959.0,10149.0,6.497676530777423e-05,0.03660123688181413,1.0,150.2889168291207,0.036605666138079675,0.796,0.86626714,5
46965.0,54076.0,4.6558070129055985e-06,0.006874977165270048,1.0,12.534390840692145,0.01451138741868997,0.594,0.7319357,7
46965.0,54076.0,2.588641256743753e-06,0.005907783784099212,1.0,17.464240649212407,0.019372599507212606,0.594,0.7319357,7
46965.0,54076.0,1.9987034180225724e-05,0.01284204331533318,1.0,24.459489379827666,0.010934077120418008,0.594,0.7319357,7
46965.0,54076.0,2.6076373748358175e-05,0.007730296119384842,1.0,36.923328352075146,0.010977791420898574,0.594,0.7319357,7
46965.0,54076.0,1.4171781204174832e-05,0.011151152819240421,1.0,91.38492286176995,0.029838349851617835,0.594,0.7319357,7
46965.0,54076.0,1.6519870593814235e-05,0.014997635357586104,1.0,173.9516914275489,0.04397896168400057,0.594,0.7319357,7
46965.0,54076.0,2.7486360391359223e-06,0.0062876083108982204,1.0,267.6626290009958,0.04413685330142255,0.594,0.7319357,7
46969.0,38472.0,2.3554431345461433e-05,0.02155736385633899,1.0,5.491716193084034,0.04596621185932486,0.967,1.3296283,4
46969.0,38472.0,5.587627587694019e-06,0.024240348257201633,1.0,9.058191938809042,0.025558420616167282,0.967,1.3296283,4
46969.0,38472.0,1.5267400133913607e-05,0.026471056849278522,1.0,14.644641266924495,0.0026217325802573486,0.967,1.3296283,4
46969.0,38472.0,2.2344212774249152e-05,0.05399304794058815,1.0,82.58606070477434,0.004637894227012593,0.967,1.3296283,4
46976.0,14294.0,2.2934686934287628e-05,0.012845910448381858,2.0,3.3033819528892234,0.01719392632383172,1.224,1.4558393,7
46976.0,14294.0,1.813818409889439e-05,0.007844453898917114,2.0,9.941274998216555,0.014080239842649304,1.224,1.4558393,7
46976.0,14294.0,6.4252653148097045e-06,0.00917661794101742,2.0,21.176474234305008,0.01734044176568764,1.224,1.4558393,7
46976.0,14294.0,1.3168764276474886e-05,0.009575833359416905,2.0,38.987084344517854,0.00654890636919556,1.224,1.4558393,7
46976.0,14294.0,5.796439876859245e-06,0.01005737892267926,2.0,52.631532688794955,0.03475931775591321,1.224,1.4558393,7
46976.0,14294.0,9.052555753906212e-06,0.009507074410419186,2.0,80.06223726137921,0.04826659456955716,1.224,1.4558393,7
46976.0,14294.0,9.036578526895373e-06,0.009750173663817417,1.0,120.93844167725135,0.0479251926987562,1.224,1.4558393,7
47029.0,42528.0,3.3147062952894524e-05,0.02134297303255389,2.0,8.478829861129741,0.009380252469054152,1.09,1.3930054,5
47029.0,42528.0,2.3964687008754545e-05,0.019726254169499437,2.0,15.511018990850422,0.027065485784827464,1.09,1.3930054,5
47029.0,42528.0,2.1460904069952423e-05,0.018165030209693775,2.0,25.89568335938229,0.03498164270520354,1.09,1.3930054,5
47029.0,42528.0,8.990385847878256e-06,0.02348010630558059,1.0,36.85727679958336,0.005849114933153768,1.09,1.3930054,5
47029.0,42528.0,1.933117321923315e-05,0.012871630045574525,1.0,184.8276196157241,0.0472613611174687,1.09,1.3930054,5
47042.0,52079.0,4.254777802563454e-05,0.011757606620335646,1.0,166.311358655479,0.04013100726770276,1.067,1.2548583,1
47100.0,62312.0,2.996655771746989e-05,0.023195931833075323,1.0,117.3393995162962,0.024854614389453134,0.64,0.6382114,2
47100.0,62312.0,1.0868585001745083e-05,0.019757791583241716,1.0,254.55977496489982,0.035704940666352054,0.64,0.6382114,2
47119.0,56042.0,2.2633555250141216e-05,0.016959783827584216,1.0,24.69923399803549,0.022762736770686545,0.579,0.6548983,4
47119.0,56042.0,9.412456262149014e-06,0.02694098898093775,1.0,57.23948982066983,0.004930089736110709,0.579,0.6548983,4
47119.0,56042.0,1.4194469605206385e-05,0.031398039734267164,1.0,147.17934016258218,0.02099125052757131,0.579,0.6548983,4
47119.0,56042.0,5.4630462880599895e-05,0.03457587513583705,1.0,255.86060394953853,0.01735718301145839,0.579,0.6548983,4
47141.0,2067.0,6.046471516123327e-06,0.007996958705390087,1.0,4.888402493518599,0.007183918205092809,1.03,0.88258255,5
47141.0,2067.0,4.124398952424069e-06,0.008976964893913572,1.0,16.377465882053222,0.049334929812830185,1.03,0.88258255,5
47141.0,2067.0,5.028551029900121e-06,0.008272984743845956,1.0,25.206860724534593,0.002342658970455354,1.03,0.88258255,5
47141.0,2067.0,4.91891874001472e-06,0.008273484209383012,1.0,44.697236706613154,0.01856155436205922,1.03,0.88258255,5
47141.0,2067.0,1.245924248698673e-05,0.00987844225193929,1.0,63.992308289411575,0.008850947370344352,1.03,0.88258255,5
47155.0,38479.0,2.9638210391056204e-05,0.012775781459485682,1.0,56.56000951871099,0.012660718380944772,1.079,1.5456483,4
47155.0,38479.0,1.7163395222952067e-05,0.019665686067892266,1.0,93.68515951109846,0.014624650285617125,1.079,1.5456483,4
47155.0,38479.0,9.720127100495034e-06,0.02129852033372247,1.0,179.53312134428222,0.02205038321087988,1.079,1.5456483,4
47155.0,38479.0,4.8274556535956555e-06,0.012247077104426676,1.0,259.4936748441121,0.004960084054338972,1.079,1.5456483,4
47189.0,8598.0,3.788692224890899e-05,0.024010587750291426,1.0,31.483157352377006,0.046894013967309744,0.978,1.2612962,4
47189.0,8598.0,5.2702992625542686e-05,0.04636361840129373,1.0,84.81881195123957,0.012357237770396486,0.978,1.2612962,4
47189.0,8598.0,1.5462263133697247e-05,0.022107855860568123,1.0,129.86444759109506,0.008731935324842123,0.978,1.2612962,4
47189.0,8598.0,8.438930985876003e-06,0.026175225082858945,1.0,194.00875436958464,0.007523666881035376,0.978,1.2612962,4
47231.0,49602.0,7.80361768695034e-06,0.007256640222597701,1.0,83.5981316932908,0.020105658116826283,0.834,1.0645128,3
47231.0,49602.0,2.2245617260726743e-06,0.008287705116190916,1.0,138.83282880533395,0.0400205385794573,0.834,1.0645128,3
47231.0,49602.0,2.6666340432123997e-05,0.019445379844779745,1.0,244.0020983865353,0.015067205504362816,0.834,1.0645128,3
47251.0,47009.0,1.1301928033395864e-05,0.021363792910622875,1.0,3.741911297534204,0.013828955495928802,1.083,1.0378982,7
47251.0,47009.0,1.8695843650456576e-05,0.023655577636246903,1.0,7.443849046128897,0.02513630425773329,1.083,1.0378982,7
47251.0,47009.0,1.2905888794040613e-05,0.028986350248523383,1.0,12.912681569169951,0.007413056177438436,1.083,1.0378982,7
47251.0,47009.0,3.1054568332590616e-05,0.0264069955074339,1.0,38.000686181608486,0.0297675504399569,1.083,1.0378982,7
47251.0,47009.0,0.00011577817754558135,0.032702584895740024,1.0,106.28451488181797,0.013702809508007759,1.083,1.0378982,7
47251.0,47009.0,2.838558673144979e-05,0.027604600693343896,1.0,168.88490733305017,0.008292929294647332,1.083,1.0378982,7
47251.0,47009.0,8.157177691314935e-06,0.030731269557185168,1.0,251.91686781975667,0.03579267867841575,1.083,1.0378982,7
47255.0,33303.0,3.2864545857576875e-07,0.004873744179447463,1.0,21.662801929454524,0.013846920173351849,0.945,1.1999632,5
47255.0,33303.0,8.902881514578931e-06,0.011317980575812934,1.0,39.16959933400925,0.007480631688678903,0.945,1.1999632,5
47255.0,33303.0,3.0443325950858595e-07,0.0049759210631942045,1.0,57.790671994836465,0.006054738338478752,0.945,1.1999632,5
47255.0,33303.0,3.857124016925406e-06,0.005722155226071689,1.0,92.2947866322088,0.027108410064723698,0.945,1.1999632,5
47255.0,33303.0,3.6396578646877155e-06,0.009250994852641924,1.0,257.3375203800326,0.023663910100406443,0.945,1.1999632,5
47258.0,2366.0,1.6073301425958094e-05,0.03421489847942949,1.0,11.902677023059068,0.03524663927196631,1.074,0.94554496,3
47258.0,2366.0,3.0610008353571246e-05,0.03403812164354612,1.0,60.41785625177551,0.02060494764103078,1.074,0.94554496,3
47258.0,2366.0,9.61330741506777e-05,0.05737957050647445,1.0,108.76297215942357,0.03183092186018514,1.074,0.94554496,3
47269.0,2241.0,8.318039688537776e-06,0.023602026978490717,1.0,12.240748930999827,0.03964275569880513,0.606,0.8072451,3
47269.0,2241.0,9.204928006108433e-06,0.017992902788259695,1.0,62.24339111863733,0.020055580880326142,0.606,0.8072451,3
47269.0,2241.0,7.4201601200856646e-06,0.022127486972807243,1.0,231.22548040780106,0.012266052853794231,0.606,0.8072451,3
47329.0,11113.0,4.844400122787356e-06,0.007812432720904975,2.0,4.85660918044738,0.025599582628959804,1.0,0.72519296,7
47329.0,11113.0,5.191699648712224e-06,0.005995397994603538,3.0,8.982061717161727,0.050599661687811576,1.0,0.72519296,7
47329.0,11113.0,4.3455812042072153e-07,0.004905193176324755,3.0,13.333077052581675,0.04231390795013149,1.0,0.72519296,7
47329.0,11113.0,5.283937003609107e-07,0.004846415094700205,2.0,17.395216501942915,0.008051936020773514,1.0,0.72519296,7
47329.0,11113.0,3.4116328468434494e-07,0.005837364574146813,2.0,38.625197688550315,0.02069871484555098,1.0,0.72519296,7
47329.0,11113.0,3.030410845478739e-07,0.004690463793429205,3.0,48.191627707873025,0.028325305714603143,1.0,0.72519296,7
47329.0,11113.0,2.611179652626799e-05,0.010893168693082735,1.0,236.22434919129975,0.048729213129372353,1.0,0.72519296,7
47434.0,42402.0,1.1972341266521769e-05,0.020699956487558895,1.0,3.967898241170389,0.02000700064933328,1.104,1.0272039,5
47434.0,42402.0,1.38178522226295e-05,0.02232144146824877,1.0,14.221130240129265,0.01796815973412661,1.104,1.0272039,5
47434.0,42402.0,1.69101956533875e-05,0.01943902230568017,1.0,20.155007296615988,0.006130121041045541,1.104,1.0272039,5
47434.0,42402.0,5.237615572857831e-06,0.03294422460923413,1.0,61.75724029379706,0.04812565988177847,1.104,1.0272039,5
47434.0,42402.0,1.091823609084724e-05,0.03826888628755693,1.0,96.89955054880582,0.04832462783852542,1.104,1.0272039,5
47445.0,34655.0,2.7019382546083173e-05,0.032527353088094985,1.0,3.998680186810948,0.019890852831501687,1.028,1.0639331,5
47445.0,34655.0,5.919595670814536e-06,0.014560718495058564,1.0,5.740788132482316,0.03342783841114633,1.028,1.0639331,5
47445.0,34655.0,1.5376433079770938e-05,0.016342443110697304,1.0,8.241821543775254,0.04590358942158183,1.028,1.0639331,5
47445.0,34655.0,4.956166938839453e-05,0.020730854716791095,1.0,17.071728876603093,0.017570482314813465,1.028,1.0639331,5
47445.0,34655.0,6.317560892892236e-05,0.051307483865752394,1.0,48.81691440955381,0.020167562432996507,1.028,1.0639331,5
47456.0,48522.0,1.3305190973857332e-05,0.018263554553616026,1.0,32.010095057913276,0.0016307493007162502,0.868,1.3599266,1
47458.0,29597.0,1.7119361409952838e-05,0.01814217262513772,1.0,7.614757779944623,0.009719863719799725,1.805,1.4410161,5
47458.0,29597.0,5.925154485691916e-05,0.009851966325060425,1.0,16.685265342549418,0.01197471805808384,1.805,1.4410161,5
47458.0,29597.0,3.36956725453687e-07,0.005435303558585929,1.0,35.6716499428728,0.01034345873966087,1.805,1.4410161,5
47458.0,29597.0,1.939684745139156e-05,0.011617243996608875,1.0,138.8869678593529,0.026770406016922533,1.805,1.4410161,5
47458.0,29597.0,1.424506480543008e-05,0.012263762804941156,1.0,273.15268072831236,0.012603479753009371,1.805,1.4410161,5
47527.0,17507.0,4.396169018834724e-07,0.0053319052435214665,1.0,66.825326686896,0.044499610718742505,1.036,1.0471538,3
47527.0,17507.0,6.2983883602759284e-06,0.006113023285625595,1.0,104.97378021807039,0.04874265568122102,1.036,1.0471538,3
47527.0,17507.0,3.4322459635086484e-07,0.004781954036944579,1.0,238.507572664829,0.01963320256599449,1.036,1.0471538,3
47552.0,63808.0,5.8368404571302424e-05,0.06382163859447569,1.0,37.3943891240316,0.012654421735440399,1.362,1.4774773,3
47552.0,63808.0,1.4199646714462585e-05,0.04186896134896471,1.0,98.56762085416979,0.015722103540225588,1.362,1.4774773,3
47552.0,63808.0,6.68254175252037e-05,0.048124232665697056,1.0,253.2656418436842,0.041860185170131695,1.362,1.4774773,3
47574.0,11910.0,3.4294265395833147e-06,0.035343541628346964,2.0,4.977611326285365,0.032505853110617454,0.876,0.9082079,6
47574.0,11910.0,3.0388970476838144e-05,0.029278860403495272,2.0,12.07084798129275,0.023102339077547815,0.876,0.9082079,6
47574.0,11910.0,5.108773267336861e-05,0.04694377748956595,2.0,20.895242702717276,0.0051935414303494855,0.876,0.9082079,6
47574.0,11910.0,3.6946015446778346e-05,0.04467895463527653,2.0,90.07560020742496,0.008741045121881398,0.876,0.9082079,6
47574.0,11910.0,1.3465941762113312e-05,0.025230482768112864,2.0,163.06297664802852,0.025208163497778387,0.876,0.9082079,6
47574.0,11910.0,4.277096810297997e-06,0.028230972070869727,1.0,281.201835166408,0.019182420111190184,0.876,0.9082079,6
47657.0,17764.0,1.989029383967089e-05,0.012820563122244184,1.0,3.9725614918815504,0.03598417800278578,1.01,1.1337904,6
47657.0,17764.0,1.3387940721797087e-05,0.011153153038123063,1.0,6.5113238500073445,0.024695660058758364,1.01,1.1337904,6
47657.0,17764.0,5.539250648790015e-06,0.015303588222028083,1.0,17.85021765670195,0.029861103817424,1.01,1.1337904,6
47657.0,17764.0,5.736671098485438e-06,0.012543988199124211,1.0,29.369142465464115,0.023631800766651143,1.01,1.1337904,6
47657.0,17764.0,2.2548741949042686e-05,0.014412826392773645,1.0,104.141662613699,0.01755619066270565,1.01,1.1337904,6
47657.0,17764.0,2.9455966582538373e-06,0.0071110324753946765,1.0,206.69486946645262,0.01662524811986668,1.01,1.1337904,6
47674.0,73846.0,3.1096952513366624e-06,0.00647164895580107,1.0,15.899556898507916,0.019036817141488614,0.616,0.65885574,3
47674.0,73846.0,9.66141012797422e-06,0.01193760693568233,1.0,23.316763934506803,0.018181268773921882,0.616,0.65885574,3
47674.0,73846.0,4.417145047649289e-06,0.010782157781856188,1.0,79.31430757384015,0.016069870124425713,0.616,0.65885574,3
47714.0,41983.0,8.480755581563122e-06,0.023234737348287404,1.0,6.826639634954228,0.051583797318735206,0.81,1.1683564,5
47714.0,41983.0,1.364959194209799e-05,0.01659596182342426,1.0,22.974213384891836,0.041210260833314916,0.81,1.1683564,5
47714.0,41983.0,1.725959790809848e-05,0.04392180897925474,1.0,61.45678610125943,0.03777579466384439,0.81,1.1683564,5
47714.0,41983.0,1.326376256965366e-05,0.034106937347084,1.0,106.17025195847684,0.02209529411527209,0.81,1.1683564,5
47714.0,41983.0,6.832718473209365e-05,0.04102679205370881,1.0,169.48696759643192,0.018815008317853692,0.81,1.1683564,5
47747.0,74694.0,6.0809410472467475e-06,0.013909767359212722,1.0,3.525994507511372,0.006194862486112113,1.151,1.3962721,5
47747.0,74694.0,5.720003534538817e-05,0.01280568421650483,1.0,6.780056686445373,0.013561989354829376,1.151,1.3962721,5
47747.0,74694.0,3.720462530056026e-05,0.018344417869203003,1.0,14.469342302716592,0.040338416466945165,1.151,1.3962721,5
47747.0,74694.0,2.33256323860401e-05,0.01367104310159167,1.0,50.74290606987025,0.01732896460631665,1.151,1.3962721,5
47747.0,74694.0,3.3550100774860835e-06,0.009209787409861175,1.0,170.79250744652217,0.04511782935966298,1.151,1.3962721,5
47803.0,36467.0,1.1724502991929488e-05,0.006569575932346915,1.0,3.3397545646436093,0.01730636691505772,1.114,1.2043134,4
47803.0,36467.0,7.286055091661501e-06,0.007652410312605075,1.0,18.053266226101282,0.023011987273452283,1.114,1.2043134,4
47803.0,36467.0,4.479351889197186e-06,0.0070003926532272946,1.0,48.20322512492199,0.037317594335709636,1.114,1.2043134,4
47803.0,36467.0,1.0675339268595565e-05,0.008876461633514295,1.0,108.56915636947167,0.01544103778949424,1.114,1.2043134,4
47806.0,70376.0,8.235873071586291e-06,0.009383790480411753,1.0,4.819993576488478,0.03764579590766776,0.888,0.9231965,7
47806.0,70376.0,2.8188690706754415e-06,0.008365297554040774,1.0,10.000043572075962,0.024551254622798134,0.888,0.9231965,7
47806.0,70376.0,5.50762215032292e-06,0.006438681292651318,1.0,23.042008195248975,0.016495822875225625,0.888,0.9231965,7
47806.0,70376.0,8.792055349309415e-06,0.006088154202673416,1.0,42.72457759562037,0.02871684826375327,0.888,0.9231965,7
47806.0,70376.0,2.561897651221763e-06,0.007335550084166401,1.0,60.71464914286302,0.021382996870268848,0.888,0.9231965,7
47806.0,70376.0,2.243563175407476e-06,0.007338644006280497,1.0,77.20771133324395,0.025931863591547408,0.888,0.9231965,7
47806.0,70376.0,3.183930196316247e-05,0.010567239522518378,1.0,288.12439947129644,0.0411066991932341,0.888,0.9231965,7
47883.0,57122.0,1.0785947890318728e-05,0.011387317486180567,1.0,4.63003978622224,0.020041677162407567,0.946,1.1879303,6
47883.0,57122.0,1.926294629646271e-05,0.0181583174786823,1.0,7.2992538244910765,0.020248724183422905,0.946,1.1879303,6
47883.0,57122.0,1.089748597501389e-05,0.02392017133910831,1.0,11.990577755726658,0.014547969766933214,0.946,1.1879303,6
47883.0,57122.0,2.244528904200985e-05,0.021630872308478283,1.0,22.41962681859279,0.040194317283730824,0.946,1.1879303,6
