# num_targets_sim_pass_one: 79935
# max_incl_sys: 0.0
# log_rate_clusters: -0.10536051565782628
# max_clusters_in_sys: 10
# log_rate_planets_per_cluster: 1.3506671834767394
# max_planets_in_clusters: 10
# power_law_P: 0.4
# min_period: 3.0
# max_period: 300.0
# min_radius (R_earth): 0.5
# max_radius (R_earth): 10.0
# f_high_incl: 0.42
# sigma_incl: 48.0
# sigma_incl_near_mmr: 1.4
# sigma_hk: 0.02
# num_mutual_hill_radii: 8.0
# mr_model: Ning2018_table
# sigma_log_radius_in_cluster: 0.31
# sigma_logperiod_per_pl_in_cluster: 0.21
#
target_id,star_id,star_mass,star_radius,num_obs_planets
73136.0,31949.0,0.923,1.1647649,1.0
73173.0,55116.0,1.034,1.1844679,1.0
73254.0,45634.0,0.849,0.7991993,1.0
73364.0,73843.0,0.709,0.687874,1.0
73404.0,16008.0,0.961,0.95129967,1.0
73531.0,28431.0,1.349,1.2386826,1.0
73535.0,26407.0,0.751,0.74770033,1.0
73556.0,941.0,0.756,0.7622459,1.0
73619.0,37561.0,0.875,1.2344126,1.0
73622.0,55580.0,0.842,0.7997194,1.0
73647.0,48734.0,0.93,0.8964868,1.0
73688.0,47012.0,1.213,1.250375,1.0
73793.0,61863.0,0.735,0.7469056,1.0
73890.0,2730.0,1.132,1.0260923,1.0
73941.0,70146.0,0.459,0.8009543,1.0
74032.0,36373.0,1.1,1.178894,1.0
74079.0,8190.0,1.138,1.3504156,1.0
74120.0,77895.0,1.107,1.1520721,1.0
74132.0,16252.0,0.98,1.7794157,1.0
74190.0,70693.0,0.961,1.0138639,1.0
74229.0,1427.0,0.959,0.885034,1.0
74322.0,16827.0,0.926,1.2397486,1.0
74354.0,12767.0,1.139,1.383664,1.0
74444.0,60405.0,1.014,0.9879183,1.0
74511.0,18023.0,1.059,1.1923904,1.0
74575.0,30481.0,1.178,1.6091825,1.0
74603.0,32181.0,0.481,0.8654384,1.0
74636.0,39555.0,0.852,1.0752344,1.0
74639.0,37467.0,1.129,1.30822,1.0
74892.0,45762.0,0.982,1.0973562,1.0
74896.0,19194.0,0.736,0.772826,1.0
74998.0,49953.0,1.009,0.96981055,1.0
75023.0,47345.0,1.039,1.1064119,1.0
75095.0,73798.0,1.009,1.1726431,1.0
75217.0,10392.0,1.097,1.3466259,1.0
75356.0,44388.0,0.712,0.6450857,1.0
75374.0,23571.0,1.37,1.2526203,1.0
75391.0,59086.0,0.585,0.95843416,1.0
75396.0,52006.0,1.094,1.4111327,1.0
75438.0,66778.0,1.028,1.0998024,1.0
75450.0,58356.0,0.813,0.6619277,1.0
75452.0,36436.0,0.924,0.84168875,1.0
75558.0,59934.0,1.017,1.2606372,1.0
75842.0,34504.0,0.99,1.2354254,1.0
75908.0,39564.0,0.618,0.7482523,1.0
75932.0,102.0,1.287,1.1033505,1.0
75944.0,76719.0,1.005,1.0066625,1.0
75986.0,62214.0,1.096,1.359943,1.0
76053.0,6178.0,1.318,1.2221122,1.0
76088.0,59305.0,0.954,0.9139487,1.0
76263.0,20846.0,0.835,0.71089786,1.0
76360.0,67793.0,0.74,0.962085,1.0
76585.0,11917.0,0.925,1.0378244,1.0
76593.0,4471.0,0.905,0.8998141,1.0
76611.0,16068.0,0.866,0.8870366,1.0
76657.0,65992.0,1.085,1.2878127,1.0
76757.0,52692.0,0.903,0.9741798,1.0
77057.0,19282.0,0.869,1.3477433,1.0
77152.0,17148.0,0.939,1.3100532,1.0
77220.0,12169.0,0.93,0.9744682,1.0
77312.0,43121.0,1.014,0.8888483,1.0
77419.0,21588.0,0.953,0.905383,1.0
77450.0,79108.0,1.012,1.2635359,1.0
77475.0,10270.0,0.97,1.0614296,1.0
77543.0,37637.0,0.711,0.77555275,1.0
77556.0,69843.0,0.911,1.2419846,1.0
77768.0,7775.0,1.096,1.0023046,1.0
77797.0,12092.0,1.073,1.075722,1.0
77818.0,56017.0,1.049,1.4720895,1.0
77819.0,24950.0,0.793,0.6325955,1.0
77948.0,51147.0,0.942,0.9686973,1.0
78026.0,51806.0,1.107,1.0744429,1.0
78055.0,33109.0,1.042,1.016326,1.0
78064.0,9206.0,1.02,1.2256994,1.0
78095.0,7764.0,0.858,1.1072278,1.0
78143.0,32672.0,1.132,1.4486287,1.0
78179.0,53059.0,1.108,1.1104577,1.0
78189.0,4554.0,1.214,1.1800104,1.0
78224.0,12372.0,0.958,0.9029604,1.0
78272.0,23094.0,0.964,0.986748,1.0
78296.0,4537.0,0.936,0.837854,1.0
78517.0,24681.0,0.926,0.9540816,1.0
78569.0,27129.0,1.205,1.7442236,1.0
78667.0,79013.0,0.809,0.73016346,1.0
78676.0,54541.0,0.928,1.4965407,1.0
78689.0,75375.0,0.831,0.72451735,1.0
78698.0,13480.0,1.019,1.0532538,1.0
78720.0,61256.0,0.939,1.1140395,1.0
78721.0,64876.0,1.0,1.0162878,1.0
78812.0,36815.0,0.868,1.4106356,1.0
78827.0,30084.0,0.859,1.252917,1.0
78898.0,13516.0,0.997,1.0734314,1.0
79002.0,52839.0,1.246,1.7362777,1.0
79079.0,16179.0,0.911,0.8959293,1.0
79093.0,21178.0,0.891,0.8134394,1.0
79283.0,17353.0,0.961,0.9646339,1.0
79285.0,78949.0,0.982,1.3383615,1.0
79305.0,59546.0,0.869,1.3149655,1.0
79367.0,79688.0,0.751,0.8908883,1.0
79384.0,27202.0,0.958,1.1500838,1.0
79558.0,6601.0,0.831,0.94978946,1.0
79705.0,33150.0,1.135,1.2562228,1.0
79707.0,66862.0,1.083,1.388894,1.0
79830.0,43214.0,1.15,1.3010269,1.0
79860.0,62395.0,0.937,1.1588749,1.0
79918.0,55518.0,0.901,0.8658162,1.0
145.0,60621.0,0.98,0.81290495,2.0
853.0,78273.0,0.992,1.2015337,2.0
982.0,38315.0,1.026,1.413411,2.0
1352.0,49553.0,0.811,0.85597706,2.0
1476.0,41473.0,0.544,0.63680667,2.0
1661.0,72322.0,0.821,0.97341484,2.0
1841.0,21877.0,0.574,0.7489493,2.0
2078.0,53458.0,0.725,0.6608965,2.0
2813.0,43732.0,0.62,0.64543754,2.0
3620.0,7371.0,1.072,1.0594387,2.0
3775.0,65527.0,1.063,1.0265999,2.0
3946.0,29359.0,1.07,1.4894124,2.0
4690.0,38895.0,1.132,1.1853619,2.0
5214.0,72811.0,0.643,0.6710381,2.0
5258.0,78852.0,0.999,1.271552,2.0
5346.0,47104.0,0.801,1.0798353,2.0
5355.0,44500.0,0.932,0.7948384,2.0
5883.0,44748.0,0.938,0.9875939,2.0
6352.0,67307.0,0.715,1.0688838,2.0
6375.0,23293.0,0.77,1.0195035,2.0
6466.0,28498.0,0.834,0.6202967,2.0
6572.0,44180.0,0.843,0.8736985,2.0
6654.0,35693.0,0.765,0.8025078,2.0
7063.0,33183.0,0.936,0.9484992,2.0
7264.0,13753.0,1.028,1.3737724,2.0
7433.0,1399.0,0.951,1.2504127,2.0
7485.0,20010.0,0.888,0.91190255,2.0
7489.0,57750.0,0.987,1.2532754,2.0
7649.0,59596.0,0.878,0.8586459,2.0
7692.0,62623.0,0.997,1.1458815,2.0
7703.0,25434.0,0.777,0.6865582,2.0
7752.0,3781.0,0.904,0.86213535,2.0
7838.0,11811.0,0.987,1.254979,2.0
7884.0,14479.0,1.195,1.0940422,2.0
8689.0,44366.0,1.106,0.99042773,2.0
8725.0,73472.0,1.086,1.232139,2.0
9639.0,42565.0,0.712,1.027749,2.0
10338.0,60264.0,0.76,1.1632252,2.0
10594.0,58824.0,0.701,0.73402464,2.0
10602.0,73897.0,1.1,0.99995345,2.0
10690.0,9749.0,0.822,0.75108635,2.0
11056.0,46068.0,1.114,1.0038079,2.0
11065.0,2844.0,1.244,1.1347264,2.0
12345.0,33522.0,0.644,0.6265309,2.0
13699.0,56694.0,1.001,1.1050732,2.0
13708.0,18262.0,0.769,1.1732954,2.0
14366.0,32595.0,0.911,1.0302937,2.0
14508.0,59247.0,0.925,0.84901977,2.0
14652.0,51116.0,0.947,1.1346562,2.0
14828.0,11687.0,0.861,0.7688205,2.0
15919.0,5830.0,0.907,0.9337707,2.0
16106.0,59349.0,1.072,1.3317218,2.0
16873.0,13261.0,1.088,1.3185977,2.0
16877.0,24278.0,0.593,0.62265897,2.0
17017.0,26990.0,0.908,1.0088834,2.0
17190.0,52682.0,0.983,1.1148282,2.0
18086.0,25756.0,0.737,0.61239445,2.0
18636.0,52155.0,0.752,1.0051962,2.0
18669.0,72257.0,0.892,0.93832123,2.0
19037.0,47209.0,0.739,1.1657057,2.0
19151.0,25495.0,0.774,0.7698598,2.0
19387.0,66651.0,1.055,1.3728687,2.0
19656.0,48768.0,0.996,1.0660475,2.0
19926.0,57017.0,0.851,0.7374421,2.0
20268.0,47768.0,0.907,0.9397905,2.0
20493.0,59350.0,0.798,0.6442364,2.0
20521.0,45647.0,0.84,1.1704108,2.0
21415.0,49435.0,0.84,0.7930515,2.0
21484.0,44364.0,0.917,0.94729215,2.0
22592.0,7570.0,0.982,0.88718015,2.0
23327.0,48750.0,0.927,1.0212288,2.0
23825.0,45848.0,0.742,0.6722717,2.0
24078.0,65999.0,0.821,0.97414106,2.0
24620.0,17772.0,0.787,1.0689104,2.0
25195.0,68458.0,0.804,0.8423724,2.0
25229.0,12900.0,0.803,1.0173589,2.0
25282.0,25210.0,0.901,1.186172,2.0
25961.0,55916.0,1.237,1.2279382,2.0
26636.0,37930.0,0.947,1.0992802,2.0
26982.0,18985.0,1.508,1.5501138,2.0
27383.0,17451.0,0.776,0.91060233,2.0
27644.0,55086.0,0.939,1.0449637,2.0
27789.0,49348.0,0.822,1.4231383,2.0
27901.0,40268.0,0.885,0.81587076,2.0
28035.0,55450.0,0.928,0.7382654,2.0
28273.0,19350.0,1.488,1.1811817,2.0
28296.0,30043.0,1.464,1.55759,2.0
29908.0,18281.0,0.824,0.5955473,2.0
30153.0,8670.0,0.931,0.93814874,2.0
30250.0,54034.0,0.779,0.7577023,2.0
30691.0,55234.0,0.96,1.20212,2.0
30884.0,9713.0,0.909,1.1181198,2.0
30955.0,34843.0,0.741,0.7544613,2.0
30982.0,26519.0,0.991,1.0949266,2.0
30998.0,60852.0,1.072,0.98921347,2.0
31238.0,33407.0,1.145,1.440581,2.0
31354.0,68101.0,0.884,1.0140013,2.0
31502.0,27246.0,0.813,1.0014967,2.0
31721.0,13201.0,1.035,1.2444804,2.0
32160.0,77483.0,1.187,1.1436824,2.0
32223.0,2429.0,0.876,0.81272006,2.0
32265.0,40223.0,1.133,1.1348685,2.0
32688.0,57961.0,0.982,0.9797137,2.0
33230.0,52680.0,0.777,0.7732065,2.0
33265.0,65042.0,0.792,0.6846925,2.0
33356.0,48872.0,0.971,1.0288557,2.0
33454.0,61383.0,0.816,0.7809697,2.0
33530.0,20056.0,0.882,0.84381324,2.0
33629.0,44576.0,0.65,0.62831527,2.0
33810.0,68029.0,0.774,0.82914984,2.0
34985.0,58074.0,1.074,1.5145649,2.0
35510.0,32281.0,0.992,1.4863029,2.0
35569.0,33556.0,0.816,1.1662787,2.0
36012.0,69000.0,0.864,1.1664678,2.0
36123.0,29641.0,1.179,1.1404374,2.0
36435.0,53050.0,0.788,0.9860924,2.0
36601.0,45433.0,1.093,1.0269208,2.0
37012.0,24885.0,2.499,1.4444515,2.0
37246.0,30088.0,0.999,1.230628,2.0
37604.0,10318.0,1.067,0.9622054,2.0
37780.0,58828.0,0.823,0.9135816,2.0
38251.0,56953.0,0.973,1.0018531,2.0
38497.0,22097.0,0.679,0.5959538,2.0
38590.0,30090.0,0.932,1.0111259,2.0
38818.0,49588.0,0.737,0.77419823,2.0
38836.0,8524.0,1.317,1.5096536,2.0
39021.0,4935.0,1.011,0.905082,2.0
39687.0,38030.0,1.047,1.3596482,2.0
39743.0,22096.0,0.839,0.7762153,2.0
39872.0,4772.0,1.148,1.3080366,2.0
39923.0,69837.0,0.894,1.1603574,2.0
40186.0,78602.0,1.075,1.4289595,2.0
40232.0,54456.0,1.11,0.94309855,2.0
41069.0,36340.0,1.006,1.3364922,2.0
41207.0,73066.0,1.23,1.8492389,2.0
42045.0,47623.0,1.253,1.2285461,2.0
42234.0,79154.0,0.981,1.1562518,2.0
42264.0,2385.0,1.107,1.3391942,2.0
42305.0,74681.0,1.169,1.070148,2.0
42570.0,47466.0,0.903,1.1823468,2.0
42755.0,16070.0,0.668,0.745131,2.0
43143.0,76408.0,0.691,0.7107344,2.0
43191.0,66101.0,0.955,0.89213824,2.0
43309.0,71050.0,0.999,1.5761166,2.0
43539.0,3530.0,0.955,1.1715872,2.0
43791.0,68113.0,0.954,1.1694373,2.0
44274.0,68376.0,0.907,1.1796011,2.0
44292.0,31743.0,0.847,1.0308105,2.0
44609.0,61250.0,1.057,1.2448308,2.0
45338.0,67281.0,1.015,1.3106902,2.0
45765.0,63939.0,0.975,1.0244362,2.0
45945.0,45947.0,1.009,1.1603678,2.0
46020.0,53010.0,0.998,1.1526709,2.0
46545.0,72500.0,1.038,0.9388625,2.0
46969.0,38472.0,0.967,1.3296283,2.0
47141.0,2067.0,1.03,0.88258255,2.0
47445.0,34655.0,1.028,1.0639331,2.0
47552.0,63808.0,1.362,1.4774773,2.0
47574.0,11910.0,0.876,0.9082079,2.0
47747.0,74694.0,1.151,1.3962721,2.0
47908.0,60483.0,0.675,0.66083294,2.0
47998.0,45711.0,0.686,0.65701354,2.0
48516.0,9749.0,0.822,0.75108635,2.0
49210.0,6971.0,0.995,1.4500524,2.0
49343.0,62336.0,0.801,1.1182225,2.0
49593.0,65645.0,0.937,1.0536782,2.0
49647.0,27141.0,1.372,1.8211097,2.0
50024.0,25940.0,0.929,1.0483203,2.0
50207.0,30041.0,1.153,1.5424079,2.0
50529.0,62155.0,0.989,0.9792819,2.0
50755.0,68808.0,1.173,1.2672839,2.0
50851.0,21196.0,1.7,1.2471008,2.0
52480.0,46066.0,0.939,0.79123646,2.0
52656.0,16807.0,0.62,0.73870265,2.0
52663.0,69040.0,0.8,0.9273297,2.0
52903.0,58257.0,0.981,1.425217,2.0
52937.0,28191.0,3.239,1.4069532,2.0
53148.0,25057.0,0.937,1.1520127,2.0
53391.0,66549.0,1.152,1.2947488,2.0
53484.0,8713.0,1.115,1.6570699,2.0
53523.0,35517.0,1.016,1.0176045,2.0
53853.0,66927.0,0.963,0.73288286,2.0
54123.0,64508.0,1.15,1.0219604,2.0
54320.0,61598.0,0.914,0.9662708,2.0
55586.0,54236.0,0.871,0.7991518,2.0
55653.0,61742.0,0.868,0.76740783,2.0
55906.0,3798.0,0.95,1.332154,2.0
56387.0,74740.0,1.094,1.8651768,2.0
56584.0,45732.0,0.902,0.9460786,2.0
56655.0,54104.0,1.172,1.4827743,2.0
56788.0,42168.0,0.849,0.97708136,2.0
56931.0,53009.0,0.933,0.843412,2.0
56989.0,39774.0,1.033,0.94413614,2.0
57121.0,58788.0,1.024,1.0974897,2.0
57329.0,72544.0,0.765,0.7640541,2.0
57551.0,44288.0,0.887,0.957275,2.0
57690.0,27032.0,1.17,1.5810025,2.0
58027.0,17069.0,0.626,0.6746265,2.0
58183.0,50576.0,1.107,1.483062,2.0
58982.0,7762.0,0.823,0.74430525,2.0
59020.0,38061.0,0.985,0.82815796,2.0
59266.0,196.0,0.91,1.0515909,2.0
59754.0,57842.0,0.91,1.2497851,2.0
59776.0,50591.0,0.988,1.1402882,2.0
60053.0,43873.0,1.492,1.3378549,2.0
60276.0,78534.0,1.092,1.159591,2.0
60806.0,70277.0,1.128,1.5431182,2.0
61434.0,65756.0,0.858,1.0124718,2.0
61808.0,68701.0,1.157,1.5437888,2.0
62061.0,55942.0,1.107,0.9458255,2.0
62151.0,32035.0,1.301,1.560294,2.0
62187.0,39998.0,0.853,0.83944374,2.0
62194.0,24648.0,0.709,0.6317711,2.0
62236.0,50507.0,1.072,1.2851397,2.0
62638.0,25563.0,0.945,1.3244219,2.0
63001.0,61642.0,0.814,1.1801931,2.0
63187.0,75740.0,1.041,1.0393825,2.0
63448.0,10000.0,0.717,0.52888644,2.0
63464.0,61313.0,0.666,0.69761044,2.0
63748.0,1699.0,1.117,1.329328,2.0
63833.0,48875.0,0.989,0.8472097,2.0
64334.0,57986.0,0.754,1.0315515,2.0
64359.0,21223.0,0.795,0.70167047,2.0
64788.0,25760.0,1.011,1.4405417,2.0
64966.0,13695.0,1.153,1.1834671,2.0
65018.0,16617.0,1.072,1.2631667,2.0
65110.0,29015.0,0.779,0.6326438,2.0
65298.0,13300.0,1.036,0.92521584,2.0
65377.0,18245.0,1.253,1.1776407,2.0
65390.0,3449.0,1.189,1.2115158,2.0
65403.0,59154.0,0.804,0.9529594,2.0
65507.0,23925.0,1.392,1.3647717,2.0
66604.0,24791.0,0.545,0.8730131,2.0
66635.0,14452.0,0.783,0.5945434,2.0
66807.0,79659.0,1.68,1.2072227,2.0
66944.0,18733.0,0.783,1.2099087,2.0
67531.0,73174.0,1.014,1.6134328,2.0
67684.0,45493.0,0.723,0.78571886,2.0
68341.0,77656.0,1.132,1.2399036,2.0
68544.0,32539.0,0.743,0.5895355,2.0
68630.0,26403.0,1.167,1.7772787,2.0
68715.0,19772.0,0.982,0.861493,2.0
68788.0,66838.0,1.048,0.99231464,2.0
68809.0,74046.0,0.859,0.94853956,2.0
68836.0,42021.0,1.006,1.0427158,2.0
68915.0,41590.0,0.997,1.3119761,2.0
69393.0,21993.0,0.908,0.9687976,2.0
69684.0,21488.0,1.706,1.6869483,2.0
69761.0,12415.0,1.163,1.0908467,2.0
69962.0,32672.0,1.132,1.4486287,2.0
70171.0,19204.0,0.877,1.1055745,2.0
70238.0,2716.0,1.169,1.1098984,2.0
70413.0,10453.0,0.673,0.5811533,2.0
70572.0,45325.0,1.009,0.8730767,2.0
70681.0,16058.0,0.869,1.0656745,2.0
70811.0,36195.0,1.282,1.647269,2.0
71127.0,34865.0,0.845,0.6932521,2.0
71204.0,49575.0,0.784,0.7473785,2.0
71510.0,6691.0,0.807,1.1728461,2.0
72385.0,49263.0,1.087,1.1752923,2.0
73036.0,64905.0,0.979,1.6555945,2.0
73339.0,41227.0,0.935,1.2575632,2.0
73838.0,76932.0,1.213,1.3699276,2.0
74475.0,40758.0,0.898,1.4108008,2.0
74825.0,12328.0,1.027,1.4546713,2.0
75502.0,37268.0,0.664,1.0001639,2.0
76240.0,37164.0,1.029,1.0881413,2.0
76281.0,64268.0,1.122,1.4173965,2.0
76596.0,62592.0,0.551,0.8462383,2.0
76943.0,33392.0,1.253,1.0990931,2.0
77636.0,57015.0,1.173,1.0975802,2.0
77964.0,1040.0,1.083,1.0656363,2.0
78025.0,43973.0,1.019,0.963056,2.0
78289.0,10813.0,0.951,0.83977216,2.0
79183.0,10773.0,1.068,1.4580034,2.0
79441.0,71616.0,1.026,1.0205486,2.0
79880.0,78217.0,0.958,0.91703403,2.0
79911.0,68456.0,1.013,1.3688337,2.0
271.0,25283.0,0.923,1.392819,3.0
713.0,78959.0,0.927,1.119924,3.0
1624.0,47469.0,1.01,1.3898184,3.0
2935.0,79382.0,1.037,1.4021415,3.0
4945.0,34428.0,1.062,1.0087953,3.0
5012.0,26982.0,1.169,1.1856222,3.0
6236.0,28170.0,0.784,1.1456374,3.0
6909.0,45805.0,1.102,1.0632097,3.0
6919.0,59400.0,0.968,1.299096,3.0
10218.0,44229.0,1.102,1.3738018,3.0
10524.0,34502.0,0.979,1.0231334,3.0
10852.0,31077.0,1.025,1.0682222,3.0
12025.0,57876.0,1.036,1.2514144,3.0
12677.0,48172.0,0.662,1.0624641,3.0
14799.0,36485.0,0.48,0.59006923,3.0
15086.0,7916.0,0.606,0.73085743,3.0
15282.0,52100.0,0.814,0.7547882,3.0
15698.0,8397.0,0.772,0.7167324,3.0
16269.0,50593.0,1.11,1.1279309,3.0
17029.0,12338.0,1.406,1.5801965,3.0
17450.0,55061.0,1.066,0.89824,3.0
18365.0,44216.0,0.872,1.3783096,3.0
19625.0,26919.0,0.972,1.0402261,3.0
19696.0,58257.0,0.981,1.425217,3.0
19940.0,68392.0,0.972,0.9290835,3.0
20086.0,43905.0,1.106,1.4821814,3.0
23341.0,76878.0,0.983,0.98618644,3.0
24075.0,14586.0,0.702,0.6186357,3.0
24278.0,52141.0,0.863,0.7906886,3.0
24571.0,324.0,1.067,1.117331,3.0
25453.0,27637.0,0.878,0.98066235,3.0
26539.0,70236.0,0.987,0.86710256,3.0
26541.0,39433.0,0.936,0.7475149,3.0
26769.0,34349.0,0.887,0.76800776,3.0
26841.0,47481.0,1.104,1.5814407,3.0
27660.0,58047.0,1.603,1.5290534,3.0
29753.0,13756.0,1.194,1.4567869,3.0
31049.0,58346.0,1.069,1.3640794,3.0
31768.0,8701.0,0.808,0.6552025,3.0
32067.0,78202.0,2.935,2.0908284,3.0
32958.0,52603.0,1.058,1.180242,3.0
35222.0,1440.0,1.14,1.3525817,3.0
35894.0,71573.0,1.077,0.9061311,3.0
37637.0,5412.0,0.821,0.8704551,3.0
37911.0,29384.0,0.767,0.68012893,3.0
38341.0,70323.0,0.801,0.62035376,3.0
39110.0,49027.0,0.925,0.90425646,3.0
39879.0,4204.0,1.042,0.91513693,3.0
39932.0,54540.0,1.093,1.0891044,3.0
40333.0,56084.0,0.992,1.0548606,3.0
40720.0,30744.0,0.943,1.0305113,3.0
41421.0,47570.0,0.659,0.91465735,3.0
42190.0,19898.0,1.029,1.4549426,3.0
44103.0,53048.0,0.949,1.0290557,3.0
44686.0,42643.0,0.851,0.98009574,3.0
44780.0,40344.0,0.869,0.83842,3.0
49096.0,27143.0,1.295,0.75194776,3.0
49945.0,9429.0,0.838,0.7732511,3.0
51559.0,48063.0,1.054,1.0043894,3.0
51784.0,38956.0,0.906,0.89675844,3.0
52694.0,3682.0,0.888,1.0491362,3.0
53807.0,48522.0,0.868,1.3599266,3.0
54670.0,4611.0,0.84,0.93050176,3.0
55738.0,25378.0,0.721,1.227996,3.0
55962.0,3781.0,0.904,0.86213535,3.0
57974.0,53204.0,0.878,0.9437559,3.0
58705.0,51849.0,0.919,1.0880677,3.0
58784.0,65070.0,0.996,1.241154,3.0
59324.0,66968.0,0.908,1.3094567,3.0
59742.0,33377.0,0.722,0.7682394,3.0
59928.0,79605.0,0.905,1.2158543,3.0
60050.0,77539.0,0.9,0.8530659,3.0
61582.0,30909.0,0.773,0.7204449,3.0
63114.0,17906.0,1.075,1.2929326,3.0
64699.0,5508.0,1.518,1.430558,3.0
64923.0,17181.0,0.802,0.71187854,3.0
65635.0,62084.0,0.84,0.7861107,3.0
66780.0,25139.0,0.911,1.0133336,3.0
67170.0,63535.0,0.84,0.7399572,3.0
68542.0,71041.0,1.166,1.3415607,3.0
68737.0,73822.0,0.877,0.77445436,3.0
69371.0,22849.0,0.795,0.89961433,3.0
69494.0,5141.0,1.036,0.911907,3.0
71320.0,55452.0,1.047,1.0910187,3.0
72109.0,54661.0,0.93,0.9964678,3.0
72926.0,1310.0,0.882,0.82061386,3.0
74676.0,47612.0,1.016,1.1681194,3.0
75049.0,61352.0,0.815,1.0719957,3.0
76101.0,17998.0,0.884,1.4727454,3.0
77682.0,67934.0,0.793,0.9971919,3.0
78961.0,43155.0,0.93,0.99126333,3.0
5635.0,25974.0,0.817,0.7966267,4.0
6911.0,68523.0,0.92,0.9957063,4.0
7564.0,53081.0,1.108,1.0980841,4.0
9727.0,20017.0,0.835,0.8765657,4.0
12681.0,63152.0,0.734,0.52384484,4.0
13240.0,44398.0,0.817,1.4802921,4.0
13733.0,41018.0,1.018,1.0004754,4.0
14724.0,78638.0,0.808,1.0188034,4.0
20277.0,8728.0,1.013,0.96844286,4.0
20912.0,238.0,0.833,1.0408126,4.0
27215.0,19900.0,1.129,1.0033646,4.0
29631.0,47507.0,1.024,1.2585164,4.0
30900.0,18068.0,0.811,1.0612173,4.0
33950.0,27155.0,0.797,1.0367854,4.0
44246.0,39262.0,0.906,1.2899873,4.0
47714.0,41983.0,0.81,1.1683564,4.0
50982.0,79761.0,1.088,1.1209302,4.0
56497.0,2794.0,0.638,0.8980559,4.0
63199.0,33764.0,1.057,0.97355086,4.0
66112.0,76376.0,1.193,1.1450664,4.0
66915.0,6332.0,0.838,0.8920746,4.0
71752.0,67323.0,1.059,1.0349232,4.0
73518.0,11131.0,0.949,1.1095821,4.0
74703.0,32047.0,0.785,0.8319055,4.0
13514.0,60051.0,1.07,0.97151816,5.0
29216.0,11825.0,1.104,1.085352,5.0
30406.0,72809.0,0.836,0.8518102,5.0
38337.0,33992.0,1.166,1.5568389,5.0
39504.0,13313.0,1.171,1.2738137,5.0
43294.0,38202.0,0.937,0.9013658,5.0
28665.0,12882.0,1.079,1.2185334,6.0
