# starID,Period_days,Radius_earth,Duration_hours
23036,2.31534873e+00,2.56756717e+00,2.78321603e+00
23036,6.36305680e+00,1.85050894e+00,3.81218846e+00
23141,9.26333496e+00,2.24886103e+00,4.34857318e+00
23301,1.13582400e+01,2.38898847e+00,2.53502007e+00
23311,1.51133557e+01,3.89268615e+00,5.00563576e+00
23375,4.23854247e+01,1.89131230e+00,6.44571288e+00
23405,1.78336037e+01,1.39516990e+00,1.91639720e+00
23507,3.84679028e+00,2.39966685e+00,3.28712705e+00
23515,1.04635736e+01,4.15220308e+00,4.12436492e+00
23515,2.81447384e+01,4.97721600e+00,6.51678903e+00
23515,5.48947882e+01,7.14942998e+00,3.37161606e+00
23525,1.97354343e+00,7.76528151e-01,2.55953909e+00
23525,4.37840935e+00,9.71644124e-01,3.39422048e+00
23591,3.28251619e+00,1.82659470e+00,2.85509249e+00
23591,1.70514457e+01,5.06344732e+00,4.88050166e+00
23632,1.18191338e+01,2.29356276e+00,2.58531867e+00
23714,1.38334169e+00,1.37656275e+00,2.18749480e+00
23714,2.03361926e+00,2.92606572e+00,2.27760959e+00
23714,3.05671046e+00,2.81679242e+00,3.04306009e+00
23739,3.07491514e+00,2.24164904e+00,2.19546342e+00
23780,7.10127969e+00,2.54825528e+00,4.04982074e+00
23804,1.33839588e+01,1.29267413e+00,1.60449999e+00
23845,1.81888430e+01,1.06315458e+00,5.42053619e+00
23869,4.89326194e+01,9.83114102e-01,7.59283705e+00
23874,1.78767234e+01,2.25742975e+00,1.54753960e+00
23883,1.66685116e+01,1.99319315e+00,5.34638120e+00
24003,2.31563802e+00,1.96647213e+00,1.58104881e+00
24017,3.42068809e+00,1.89512008e+00,2.91789306e+00
24017,9.62334809e+01,2.94651879e+00,8.25919587e+00
24027,4.63369950e+00,2.35051083e+00,3.09686271e+00
24036,1.75958847e+01,2.26452258e+00,2.48376559e+00
24036,7.82365732e+01,1.17274482e+01,8.48561925e+00
24050,6.77984593e-01,2.91317880e+00,1.82815530e+00
24050,1.38459803e+00,2.53689986e+00,1.98783788e+00
24069,7.75122224e+00,1.09566687e+00,3.64470853e+00
24069,1.21986002e+01,1.01058345e+00,4.63175285e+00
24080,2.20581087e+01,1.06243271e+00,4.56929791e+00
24191,4.02337173e+01,4.97533806e+00,6.99167950e+00
24220,6.15454075e+00,1.67277530e+00,3.83134232e+00
24220,8.86374461e+00,2.29143928e+00,4.34298049e+00
24221,3.31760321e-01,2.14658623e+00,1.17165949e+00
24221,5.42593854e-01,2.36930152e+00,1.20414268e+00
24221,1.19118304e+00,1.31623871e+00,5.29023540e-01
24231,2.88112283e+00,2.70988558e+00,1.93007383e+00
24257,2.16954195e+01,3.76130970e+00,4.34167112e+00
24287,1.62090315e+02,3.36799771e+00,1.15666484e+01
24394,3.55445807e+00,1.24025961e+00,2.86066720e+00
24399,1.08279014e+01,2.09501310e+00,1.56611311e+00
24411,4.25762950e+01,2.52813986e+00,4.86404423e+00
24432,7.20601008e+00,2.82655236e+00,2.98455854e+00
24537,3.66311737e+00,2.18735322e+00,3.21994470e+00
24559,8.74856446e-01,6.29223678e-01,1.54714223e+00
24576,1.04768404e+01,1.04810499e+00,4.06120712e+00
24583,6.96760874e+00,2.17086505e+00,3.36989977e+00
24652,8.06770595e-01,3.10391547e+00,1.27083088e+00
24675,6.37452621e+00,1.58055975e+00,2.69142859e+00
24691,3.90201863e+02,3.51425095e+00,9.37403422e+00
24706,2.85237085e+00,2.05078375e+00,2.24087205e+00
24723,2.08649776e+01,2.26648162e+00,5.61765787e+00
24781,1.87071393e+00,1.47177299e+00,2.41162968e+00
24802,1.42659658e+01,3.41281815e+00,3.90459863e+00
24802,2.74571543e+01,2.01230349e+00,5.69041289e+00
24819,3.26181746e-01,1.31991209e+00,1.05604088e+00
24828,3.91605400e+01,6.01478337e+00,4.06200318e+00
24841,5.31278913e+00,2.33378200e+00,2.74893336e+00
24842,6.57232592e+00,1.02735658e+00,3.36618053e+00
24859,1.14677326e+01,1.81709975e+00,4.07435074e+00
24910,5.14674733e+00,1.68086724e+00,2.32332854e+00
24910,3.47945188e+01,3.74470552e+00,4.58473553e+00
24933,3.42833261e+00,1.34999404e+00,3.13364281e+00
24955,3.25204065e+00,1.52100204e+00,2.41611615e+00
24956,6.19043926e+01,3.17011880e+00,7.93460515e+00
24968,3.67284988e+01,1.82227626e+00,5.96322727e+00
25113,3.07239169e+00,8.56422552e-01,2.34139349e+00
25141,2.34647877e+01,1.69650677e+00,5.78158724e+00
25162,6.55163245e+00,2.21745401e+00,3.38695566e+00
25230,2.43127578e+01,2.50077261e+00,4.24918487e+00
25354,4.67572166e+00,2.03598077e+00,3.36448105e+00
25498,2.75579964e+00,1.21290113e+00,2.74766676e+00
25498,1.09610916e+01,1.10342315e+00,3.51685654e+00
25505,1.08861623e+01,1.14077033e+00,3.73123031e+00
25521,7.31032459e+00,1.72626687e+00,3.20861100e+00
25602,4.88496711e+01,4.82730028e+00,6.80136771e+00
25635,4.40517424e+00,1.93628322e+00,2.88186661e+00
25635,3.65051232e+01,2.69613518e+00,3.55049541e+00
25659,1.14478036e+02,2.61231438e+00,8.95178980e+00
25677,1.81668002e+02,1.71602263e+00,1.13380554e+01
25730,4.28590562e+01,2.77522174e+00,6.97691828e+00
25768,3.79216335e+01,3.97999839e+00,6.98703693e+00
25780,1.90613939e+01,1.03870277e+00,1.58718549e+00
25825,1.23656957e+01,1.28001703e+00,2.97831556e+00
25825,5.33862650e+01,1.14398623e+00,7.02606224e+00
25855,4.35549756e+00,3.02184045e+00,1.07943588e+00
25883,1.58251233e+01,3.49312545e+00,1.76202823e+00
25887,1.30988855e+01,2.46200506e+00,3.51722124e+00
25902,3.92171773e+00,1.22468975e+00,3.27722185e+00
25916,1.04513337e+01,2.62398176e+00,1.84949892e+00
25968,5.87160534e+00,9.88675805e-01,3.68996895e+00
25968,9.10486077e+00,1.84535567e+00,3.72354594e+00
25968,1.20728095e+01,3.14551224e+00,4.83412458e+00
25968,4.00147091e+01,3.81854987e+00,7.25849865e+00
25968,5.99083967e+01,4.20298413e+00,6.17598016e+00
26009,8.63096210e+00,1.45902539e+00,3.87606921e+00
26047,1.15529665e+01,4.19730899e+00,2.32631935e+00
26100,5.24090485e-01,3.33009263e+00,1.41068158e+00
26113,7.31053138e+00,1.28392060e+00,1.76152328e+00
26126,3.07363192e+01,1.07721612e+00,6.14476703e+00
26134,5.94007086e+00,5.51811102e-01,2.49644504e+00
26270,3.10057894e+00,2.88127124e+00,2.92991104e+00
26270,5.99706476e+00,2.10534064e+00,3.78068572e+00
26270,8.17338542e+00,2.06908386e+00,4.22223232e+00
26270,2.87295638e+01,1.59030883e+00,5.82933528e+00
26324,5.54995272e+01,2.95433549e+00,5.22651234e+00
26326,4.52973748e+01,2.00426276e+00,7.43998999e+00
26326,9.65643536e+01,2.08540582e+00,8.86613785e+00
26467,3.07099588e+00,1.49230139e+00,2.31899329e+00
26476,8.17759023e+01,1.69870996e+00,8.39224463e+00
26505,1.79722472e+01,9.97314312e-01,2.60836406e+00
26539,1.05190309e+01,2.37918807e+00,3.22142001e+00
26575,2.14776621e+01,2.76320590e+00,2.38643230e+00
26575,5.54863136e+01,3.36164212e+00,7.92021740e+00
26575,9.87033271e+01,5.73160738e+00,9.92339153e+00
26782,1.19601109e+01,1.89679234e+00,4.73408843e+00
26792,1.96535968e+01,7.06837047e-01,5.25088949e+00
26803,4.20414786e+00,1.42267282e+00,3.36485393e+00
26803,6.12880431e+00,1.13358699e+00,3.68914899e+00
26814,1.85818549e+01,3.16747095e+00,2.41751508e+00
26820,1.28391357e+01,2.85613593e+00,4.56632484e+00
26830,7.04442277e+00,2.57532415e+00,3.88904645e+00
26830,5.14934729e+01,1.72365541e+00,6.96897242e+00
26863,3.75430649e+01,2.75202399e+00,5.17851926e+00
26873,5.58518366e+00,1.09200015e+00,3.58487864e+00
26916,8.36322315e+00,3.66261583e+00,4.19513606e+00
26953,1.93240873e+02,2.61824698e+00,1.20773801e+01
27014,1.13501558e+01,2.17259807e+00,2.31559978e+00
27089,3.45570783e+01,2.21765684e+00,2.99619371e+00
27096,1.94769650e+01,8.90270338e-01,4.65276447e+00
27238,1.39067846e+02,2.01924968e+00,9.52410605e+00
27288,1.56370617e+01,2.09857735e+00,5.24168922e+00
27350,5.58896932e+00,2.00424719e+00,2.88844218e+00
27350,8.44154961e+00,1.28344829e+00,1.20714236e+00
27353,2.84508154e+01,2.42526481e+00,3.06805663e+00
27379,3.64036415e+01,4.57767161e+00,5.82899572e+00
27392,1.15487414e+01,2.77377665e+00,4.29603512e+00
27392,2.77120028e+01,1.42076987e+00,6.30371270e+00
27414,4.20217839e+00,8.82668224e-01,3.31326029e+00
27442,2.59051020e+01,1.65800111e+00,5.79733108e+00
27507,1.07693251e+00,6.48460908e-01,2.00531874e+00
27529,6.22987883e+00,3.12274469e+00,1.44337037e+00
27529,1.31959093e+02,3.02925026e+00,1.06088357e+01
27547,8.15906865e+00,2.17169660e+00,3.27153284e+00
27547,1.26377040e+01,1.92281489e+00,4.08680167e+00
27549,2.69576322e+00,2.43827975e+00,2.86663741e+00
27604,3.13292788e+00,8.95826491e-01,3.02046032e+00
27636,3.33112776e+00,3.46759079e+00,2.56376603e+00
27724,1.65387243e+01,1.68891971e+00,4.39407459e+00
27808,1.80081444e+01,2.57470282e+00,5.50626033e+00
27865,5.68412939e+00,2.38654942e+00,2.45154514e+00
27865,1.06995221e+01,1.60777432e+00,3.91830619e+00
27866,8.30206223e+01,1.47018425e+00,9.04797477e+00
27936,1.51581255e+01,3.28108764e+00,4.96934335e+00
27936,3.33276124e+01,2.04423411e+00,6.20359871e+00
27948,7.94309869e-01,2.32007188e+00,1.72553930e+00
27948,3.21905111e+00,2.24397037e+00,1.11118843e+00
27962,1.83333660e+01,1.45754195e+00,3.97875871e+00
27977,5.05677871e+02,4.09254115e+00,1.30489581e+01
27980,7.20182969e+00,6.79513711e-01,2.98352780e+00
28012,4.04770063e-01,6.45089143e-01,1.29090376e+00
28012,7.05370052e-01,8.53125007e-01,1.87465381e+00
28022,1.90508560e+01,2.65204103e+00,5.01799703e+00
28023,1.17369926e+01,1.59672022e+00,4.70579773e+00
28031,1.31521987e+01,2.74467957e+00,4.98066689e+00
28058,1.88455669e+01,2.11764027e+00,4.15206736e+00
28061,5.31275908e+00,9.51087400e-01,2.24874099e+00
28113,2.70071038e+00,9.80629917e-01,2.88401051e+00
28198,3.18299461e+01,4.00429659e+00,6.41774977e+00
28235,1.26065626e+00,1.21642260e+00,2.06877381e+00
28279,8.20385646e+00,1.14738304e+00,3.36616017e+00
28279,2.96257747e+01,3.31187022e+00,6.37689275e+00
28282,5.70911672e-01,3.28542645e+00,1.44700675e+00
28316,5.40902336e+00,1.65143913e+00,2.48048617e+00
28327,1.48393184e+01,2.49772752e+00,4.76824167e+00
28327,5.13134947e+01,3.52137259e+00,7.89523571e+00
28384,7.64686911e+00,2.15976544e+00,2.08481842e+00
28387,5.96195403e+00,1.24602251e+00,2.31832275e+00
28423,1.25965525e+01,2.35866708e+00,3.72790297e+00
28472,2.22934544e+01,1.37880322e+00,4.21926664e+00
28509,1.20232591e+01,1.94026925e+00,3.99801469e+00
28534,1.01590943e+01,1.49218714e+00,3.35132532e+00
28642,5.87780348e+01,3.64569213e+00,8.13493324e+00
28670,4.49461184e+00,1.07872265e+00,3.28880773e+00
28670,5.63421729e+00,9.75865794e-01,3.41415250e+00
28699,3.84270313e+00,1.62484784e+00,2.55680416e+00
28699,1.90092005e+01,2.56986884e+00,4.11253770e+00
28710,9.26987801e+00,2.25830327e+00,4.41620527e+00
28756,8.17294027e+00,2.03019363e+00,2.38726665e+00
28824,4.26604962e+00,1.08580196e+00,9.51351680e-01
28877,1.15923779e+01,4.02083845e+00,4.47451693e+00
28925,2.00710585e+01,1.72351918e+00,5.66398972e+00
28950,6.23139330e+01,1.02634673e+00,7.19188413e+00
28982,8.97613875e+00,8.75125992e-01,3.06199670e+00
29056,1.60215027e+01,3.20875374e+00,3.49655488e+00
29071,9.05621408e+00,1.62789752e+00,1.69203896e+00
29071,1.65157374e+01,1.08599496e+00,5.27767937e+00
29071,3.13435172e+01,1.28710879e+00,6.44382505e+00
29088,5.03220122e+01,2.30779844e+00,7.04194595e+00
29088,1.74307921e+02,4.70015887e+00,8.32988162e+00
29202,1.61153015e+00,9.67981600e-01,2.22781850e+00
29206,1.95806726e+00,8.14493708e-01,1.95129156e+00
29206,3.40378190e+00,9.41064629e-01,2.41677995e+00
29224,5.53796694e+01,1.80102535e+00,7.41694589e+00
29428,8.88662832e+00,1.86148253e+00,4.05472608e+00
29442,1.51874325e+00,3.28859769e+00,9.23001921e-01
29442,3.06566058e+00,2.76704366e+00,2.96710620e+00
29491,3.56231748e+00,8.03856514e-01,3.08709520e+00
29491,1.26837014e+01,9.26914331e-01,4.67119410e+00
29501,5.37162780e+00,2.90937583e+00,2.26507105e+00
29518,7.94359009e-01,1.68914775e+00,1.53619937e+00
29518,1.42328127e+00,2.48003143e+00,2.28199547e+00
29518,3.06386773e+00,3.61118950e+00,9.63583854e-01
29582,2.16739322e+00,9.06834641e-01,2.68186182e+00
29599,2.81453674e+00,6.86698736e-01,2.91470359e+00
29599,5.54818503e+00,8.51513118e-01,3.66703189e+00
29677,2.06505689e+00,2.06308593e+00,1.09551827e+00
29677,1.03045638e+01,4.58849737e+00,1.81488550e+00
29752,3.67288573e+02,2.66390415e+00,1.51074742e+01
29760,4.25257617e+00,7.59396715e-01,2.82002080e+00
29790,1.43261038e+00,1.54899362e+00,1.58757771e+00
29824,4.90728211e+00,1.99340453e+00,1.68135109e+00
29827,5.05390972e+00,9.10175848e-01,2.58309394e+00
29868,8.38764889e+00,3.13075248e+00,4.01751897e+00
29884,6.08922628e+00,3.03281690e+00,2.73010284e+00
29884,8.57087096e+00,3.13623891e+00,3.30369228e+00
29884,1.45068185e+01,2.55232024e+00,5.11106714e+00
29884,2.01749907e+01,3.45015661e+00,5.61710095e+00
29944,1.27574331e+00,3.44615385e+00,2.24252672e+00
29944,2.58939140e+00,1.80451290e+00,2.35877013e+00
29969,6.96944286e+00,1.81061690e+00,3.24419203e+00
30041,1.74088014e+02,2.50386117e+00,1.16685495e+01
30060,6.19608465e+00,1.93156035e+00,1.74756908e+00
30126,1.05221544e+00,2.11127140e+00,2.12898018e+00
30126,1.97779538e+00,1.64169308e+00,2.49412836e+00
30126,1.03478975e+01,2.08645374e+00,4.33186288e+00
30126,8.12454852e+01,2.68997199e+00,7.51012459e+00
30133,2.62623863e+01,1.15922865e+00,3.74280855e+00
30148,4.87894578e+00,4.08017052e+00,3.25350967e+00
30150,5.34767957e+01,4.31448538e+00,7.82667988e+00
30170,7.24011803e-01,7.22214164e-01,1.87785299e+00
30178,9.24042311e+00,9.40476375e-01,3.51802959e+00
30218,5.11509729e+00,8.93375745e-01,3.56079594e+00
30228,4.60011770e-01,1.62371241e+00,1.45930183e+00
30228,1.96440736e+00,1.07509796e+00,5.95847820e-01
30279,1.69427410e+01,1.63483633e+00,5.29273676e+00
30309,2.49387316e+01,2.81468990e+00,4.94877047e+00
30313,6.94310947e+00,1.68449893e+00,1.50944699e+00
30319,2.14224073e+01,1.59714283e+00,5.62117563e+00
30377,3.34475326e+00,2.97268628e+00,2.87563106e+00
30377,6.24651794e+00,2.11927887e+00,3.42905528e+00
30377,3.18645817e+01,2.72933273e+00,6.63451112e+00
30377,6.55260803e+01,4.10780941e+00,5.48580429e+00
30381,1.81953795e+00,1.56865973e+00,1.95864337e+00
30381,7.41581839e+00,1.77515733e+00,3.74840699e+00
30496,1.66761043e+01,2.63281673e+00,5.37189729e+00
30540,1.19968503e+01,3.36653341e+00,3.65787743e+00
30540,2.69890347e+01,5.51803354e+00,6.05271230e+00
30553,8.51586303e-01,2.39514977e+00,1.87968427e+00
30666,1.27480934e+01,3.16689033e+00,4.94165445e+00
30675,1.59952726e+01,2.39069413e+00,2.00074763e+00
30696,1.57200669e+00,2.10144924e+00,1.88970557e+00
30747,2.35730835e+00,2.89140606e+00,1.12926933e+00
30830,3.76712118e+01,2.87427139e+00,6.46279782e+00
30830,5.17409738e+01,2.92357021e+00,7.57480809e+00
30933,6.00951825e+00,1.15037862e+00,2.22568986e+00
30957,2.83409645e+00,1.82828274e+00,2.97220865e+00
30957,7.04171473e+00,1.99141286e+00,3.19232653e+00
30957,3.19458621e+01,2.24774231e+00,6.01794970e+00
31032,2.98333526e+00,7.10890479e-01,2.85520487e+00
31048,9.81746615e+01,1.69825577e+00,7.30631770e+00
31067,1.28454969e+01,1.27543118e+00,4.84301861e+00
31094,2.84219519e+00,1.54487280e+00,1.36194413e+00
31114,2.01766741e+01,6.41952274e-01,5.57986794e+00
31150,3.18357420e+01,2.31867237e+00,4.69263640e+00
31180,7.16702232e+00,1.16107296e+00,3.38545373e+00
31202,2.01217684e+00,5.49705462e-01,2.49691284e+00
31202,4.74181331e+00,7.77207144e-01,3.21122464e+00
31202,8.35320636e+00,1.73870477e+00,3.65645163e+00
31224,2.62857573e+01,1.76472778e+00,2.16985047e+00
31234,2.51859467e+01,2.77111310e+00,6.10726286e+00
31292,3.17856633e+01,2.12335482e+00,6.52109461e+00
31310,6.62520746e-01,2.83112589e+00,1.25475806e+00
31310,9.85360014e-01,1.82523335e+00,1.85816569e+00
31310,6.53176770e+00,2.73905957e+00,3.51405174e+00
31324,4.78405799e+00,8.55364146e-01,3.22705405e+00
31324,8.81722854e+00,1.37960768e+00,3.74127190e+00
31326,2.19583798e+00,1.49284275e+00,1.71456954e+00
31326,1.35581611e+01,2.18796524e+00,3.96476111e+00
31398,3.40612724e+01,3.06398087e+00,5.99153203e+00
31504,1.32425740e+01,1.77022142e+00,2.40494354e+00
31534,3.98607167e+00,1.23788386e+00,3.06310357e+00
31551,2.41343050e-01,2.41400908e+00,1.41483560e+00
31551,3.51863223e-01,2.83167456e+00,1.49238695e+00
31551,6.45338220e-01,2.55533287e+00,1.73143793e+00
31551,1.01928145e+00,2.92563231e+00,1.50522282e+00
31551,1.82286952e+00,2.56347470e+00,2.07104046e+00
31558,1.01412884e+01,2.43646010e+00,1.91558574e+00
31578,5.65077110e-01,1.90513501e+00,1.71375596e+00
31578,8.17279987e-01,2.44525063e+00,1.79472386e+00
31647,3.81591877e+00,9.00888542e-01,3.13140802e+00
31655,3.53984183e+00,2.27326707e+00,1.86888992e+00
31692,5.86662582e+00,2.37142352e+00,3.76891013e+00
31692,1.71497627e+01,3.60403509e+00,5.37580922e+00
31706,6.58670512e+00,2.04250030e+00,2.80688128e+00
31731,5.66541089e+00,3.74110354e+00,3.67736353e+00
31731,7.83907391e+00,2.79044609e+00,3.87362425e+00
31739,1.06575619e+01,1.79119377e+00,4.31702666e+00
31745,6.40081463e+01,1.13287797e+00,3.18127065e+00
31801,1.30755116e+00,1.91690375e+00,1.48331311e+00
31810,5.07820583e+00,1.69041297e+00,3.59401355e+00
31810,7.24663646e+00,1.77580250e+00,3.33485164e+00
31810,1.17633707e+01,3.03570467e+00,4.33465136e+00
31831,1.57511029e+01,2.58577832e+00,1.86153341e+00
31909,2.31950562e-01,4.63342560e+00,6.87699238e-01
31996,4.45203613e+00,2.68217191e+00,2.85422593e+00
32018,4.31641616e+00,7.64772242e-01,2.61529341e+00
32018,1.41352885e+01,1.13731091e+00,4.67183120e+00
32033,8.33826144e+00,1.48900522e+00,3.42538215e+00
32033,1.49096223e+01,3.17427480e+00,3.05795577e+00
32043,3.57971666e+00,1.13619699e+00,8.15779493e-01
32048,3.68042569e+00,2.59795320e+00,2.90454016e+00
32056,6.79278665e+00,3.24161006e+00,3.93950776e+00
32056,1.06514284e+01,3.66893856e+00,4.63019103e+00
32056,1.72501460e+01,3.51578217e+00,5.02805296e+00
32083,8.33860451e+00,1.39038510e+00,1.48255217e+00
32192,1.69557178e+00,1.81005736e+00,2.43207324e+00
32192,2.83038815e+00,2.14089776e+00,9.10898471e-01
32192,3.71477577e+00,2.26141305e+00,2.37393070e+00
32192,6.56601335e+00,2.06687153e+00,2.62723192e+00
32200,8.23758682e+00,2.29971253e+00,3.52836376e+00
32206,9.34671907e-01,4.85892182e-01,1.22535829e+00
32256,8.63949186e+00,1.14327553e+00,3.42590936e+00
32269,1.58241929e+01,2.07608917e+00,5.03000130e+00
32272,1.52185007e+00,7.72141093e-01,1.19972224e+00
32273,1.05936688e+01,3.24132198e+00,2.74907474e+00
32509,1.78181458e+01,1.78760647e+00,5.31559921e+00
32563,1.64181795e+01,1.02077337e+00,5.26647237e+00
32602,2.75160781e+00,2.07891988e+00,2.90282614e+00
32617,1.15040790e+01,2.84404292e+00,4.47694179e+00
32690,1.71878789e+01,2.50101492e+00,5.41477740e+00
32737,2.20484320e+01,2.26749058e+00,5.89265045e+00
32747,8.36432348e+00,2.35140234e+00,1.51870531e+00
32755,7.14996564e+00,1.76289682e+00,2.98126275e+00
32767,2.31833230e+00,9.80681977e-01,6.89030248e-01
32830,1.69490994e+01,6.63495915e-01,4.62576037e+00
32925,2.01371917e+00,6.42607862e-01,2.61123501e+00
32949,9.10693384e+00,2.50510157e+00,4.34248828e+00
32949,2.48378655e+01,2.14151799e+00,4.00274138e+00
32949,4.40945058e+01,2.23460427e+00,2.12066184e+00
32949,6.87733085e+01,2.22981594e+00,8.46382545e+00
32952,8.61028867e+00,1.10462516e+00,2.11256674e+00
32952,3.24755083e+02,2.99911675e+00,1.38277013e+01
32960,1.34357463e+01,1.38956789e+00,3.02027447e+00
33007,6.76205937e+00,9.86250982e-01,3.18937223e+00
33007,1.16243090e+01,1.50124099e+00,3.49042733e+00
33007,2.86363686e+01,1.78162449e+00,3.18756025e+00
33008,1.46159719e+01,1.14529413e+00,2.70918722e+00
33031,5.58925691e+00,2.57738081e+00,1.52222187e+00
33180,6.36741855e+00,8.45474534e-01,3.29592485e+00
33181,6.38026639e+00,2.51348357e+00,3.72021394e+00
33185,3.37305934e+01,2.07698446e+00,5.92271572e+00
33190,9.34230545e+00,1.14041962e+00,4.36469627e+00
33248,2.37136065e+01,2.13542498e+00,3.73372260e+00
33283,1.06844994e+01,3.04686544e+00,4.05615454e+00
33283,4.01071307e+01,2.75650921e+00,4.44632344e+00
33283,3.35632352e+02,4.15859466e+00,8.44847834e+00
33286,2.98294176e+01,1.24001117e+00,3.83349998e+00
33312,2.39911856e+01,8.50389064e-01,8.74897660e-01
33323,4.61479646e+00,1.58905274e+00,3.43484376e+00
33323,9.93173341e+00,1.70196491e+00,3.92821243e+00
33323,1.86620545e+01,2.71487510e+00,4.30617666e+00
33323,2.85980738e+01,2.13017010e+00,6.31917081e+00
33323,1.47748746e+02,2.71998529e+00,6.25428911e+00
33328,7.01106845e+00,2.55726365e+00,3.95648288e+00
33485,1.04001777e+01,1.00213513e+00,2.75752651e+00
33492,2.43744069e+01,1.33264350e+00,5.53811274e+00
33504,1.24146307e+02,2.19524119e+00,4.86681023e+00
33525,6.13638676e-01,1.22935061e+00,1.79616879e+00
33525,1.54271380e+00,1.66950987e+00,2.40359895e+00
33525,3.69518958e+00,1.20134339e+00,3.12542952e+00
33525,4.77770045e+01,1.74099978e+00,7.55625030e+00
33584,2.33426854e+00,1.63303867e+00,1.42704144e+00
33711,2.32342168e+01,1.97563059e+00,3.90560437e+00
33720,2.11524528e+00,1.00417532e+00,2.58177065e+00
33737,1.06653425e+01,1.65315196e+00,3.90234089e+00
34029,3.70713578e+01,3.62439565e+00,7.03850768e+00
34082,4.47433250e+00,7.09357021e-01,2.47293709e+00
34141,5.81587282e+00,3.33656097e+00,2.51335609e+00
34188,1.09655517e+01,1.93758132e+00,4.07615149e+00
34227,4.19305986e+00,1.24174990e+00,2.98196805e+00
34227,5.92112448e+00,1.19183544e+00,2.72591130e+00
34262,5.07614087e+00,1.47372399e+00,3.58186481e+00
34274,1.24653285e+01,1.34756560e+00,1.70349411e+00
34309,1.04247568e+00,7.03044836e-01,1.90104340e+00
34321,1.64429357e+01,6.63482583e-01,1.34280196e+00
34346,2.77819740e+00,8.07000570e-01,1.01686104e+00
34362,1.12204747e+01,2.08255008e+00,1.78954359e+00
34362,2.68189716e+01,1.90348895e+00,5.97375551e+00
34362,4.99458129e+01,2.23844677e+00,7.05706372e+00
34393,7.53395337e+00,3.26256879e+00,3.96504982e+00
34400,4.45254132e+01,3.15758422e+00,7.50091953e+00
34512,1.90893089e+01,1.37159916e+00,4.62567742e+00
34520,1.69083322e+00,2.62501619e+00,1.91080338e+00
34528,2.33754038e+00,8.81715029e-01,2.74990397e+00
34598,2.74088632e+00,9.12644287e-01,2.57541985e+00
34622,8.87838608e+00,3.83285001e+00,4.08713268e+00
34701,1.34960548e+01,1.47655884e+00,4.42450512e+00
34701,1.27224347e+02,5.62263365e+00,5.26615675e+00
34819,3.23598547e+02,2.33758055e+00,1.39075475e+01
34883,3.92277604e+01,1.12377766e+00,3.66291243e+00
34909,9.03262389e+00,2.22808143e+00,3.49231140e+00
34953,1.78149461e+00,1.95628843e+00,6.56472095e-01
34953,1.40722355e+01,2.36184864e+00,4.74753665e+00
34956,4.83061232e+01,5.53475732e+00,4.56375625e+00
34956,1.26638046e+02,4.04968615e+00,1.06325433e+01
34994,6.90048087e+00,1.85893845e+00,3.47145638e+00
34994,1.38043311e+01,1.61298066e+00,4.58344372e+00
35044,3.18714413e+01,2.55103258e+00,5.83454147e+00
35143,3.90402351e+00,2.25101896e+00,2.48004314e+00
35234,8.03560648e-01,1.27466440e+00,1.52736567e+00
35300,1.01074457e+02,2.37557486e+00,9.67704144e+00
35334,5.28569167e+00,1.59347822e+00,3.31854493e+00
35334,7.98914471e+00,1.52771849e+00,4.11958253e+00
35341,2.06370795e+01,3.35914888e+00,5.81191081e+00
35345,2.02120955e+00,1.29632131e+00,2.59848842e+00
35345,4.58609138e+00,1.52419089e+00,3.45093421e+00
35350,1.15155655e+01,2.90117478e+00,2.10807473e+00
35369,7.96512150e-01,3.35498339e+00,1.93955345e+00
35369,1.07708906e+00,3.03884351e+00,2.15428857e+00
35369,2.72646125e+00,1.99319072e+00,2.92230529e+00
35423,1.52208126e+00,1.39143335e+00,2.34089322e+00
35423,2.30627274e+00,1.09809103e+00,2.04892584e+00
35426,4.32317418e+00,3.32568289e+00,1.74115171e+00
35466,7.50586465e+00,2.59457207e+00,1.34877954e+00
35466,1.04632659e+01,4.54094607e+00,1.96708209e+00
35471,6.95862186e+00,1.34573307e+00,3.70140368e+00
35536,2.97822653e+00,1.46027397e+00,1.51479729e+00
35536,6.88005405e+00,1.63785760e+00,3.41567911e+00
35547,9.32918770e+00,5.61516057e+00,4.24540077e+00
35553,2.21093690e-01,4.71121032e-01,3.44106470e-01
35590,3.78536343e+00,1.69644287e+00,3.26263638e+00
35591,2.54572832e+01,2.44405462e+00,5.92126151e+00
35704,9.64660063e+00,1.73843183e+00,4.36280306e+00
35704,3.98556916e+01,3.61485084e+00,7.25991283e+00
35704,5.63444600e+01,3.46068483e+00,5.92945232e+00
35704,1.51424279e+02,7.04626232e+00,1.14411424e+01
35714,7.07626661e+00,1.12680172e+00,3.46927239e+00
35720,3.71540437e+00,6.25167416e-01,1.84411719e+00
35754,5.19926791e+00,3.03496091e+00,1.56059374e+00
35770,3.75220370e+00,1.13871908e+00,2.59861141e+00
35796,2.39413301e+01,1.75286369e+00,5.52303620e+00
35886,1.27927969e+01,6.52851332e+00,5.08512035e+00
35898,4.77210097e+00,1.86022705e+00,3.49441727e+00
35928,7.93068794e-01,1.27750170e+00,1.94514112e+00
35928,1.19034862e+00,1.40755173e+00,2.08489897e+00
35928,5.19074710e+00,3.98113489e+00,3.26075500e+00
35928,1.61711153e+01,4.32054836e+00,3.72772549e+00
